y,x,frame,t,vial,climbing,1
38.76,49.05,16,0.552,1.0,climbing,1
27.96,115.79,16,0.552,1.0,climbing,1
19.2,130.98,16,0.552,1.0,climbing,1
144.62,113.0,17,0.586,1.0,climbing,1
38.69,49.13,17,0.586,1.0,climbing,1
28.65,115.16,17,0.586,1.0,climbing,1
19.21,130.97,17,0.586,1.0,climbing,1
145.68,112.94,18,0.621,1.0,climbing,1
33.96,54.05,18,0.621,1.0,climbing,1
28.89,115.78,18,0.621,1.0,climbing,1
19.32,130.99,18,0.621,1.0,climbing,1
152.34,112.31,19,0.655,1.0,climbing,1
33.76,54.07,19,0.655,1.0,climbing,1
30.68,116.91,19,0.655,1.0,climbing,1
21.63,108.12,19,0.655,1.0,climbing,1
19.81,130.97,19,0.655,1.0,climbing,1
151.8,111.85,20,0.69,1.0,climbing,1
34.53,118.99,20,0.69,1.0,climbing,1
33.71,54.05,20,0.69,1.0,climbing,1
21.5,107.97,20,0.69,1.0,climbing,1
20.36,130.69,20,0.69,1.0,climbing,1
158.33,112.17,21,0.724,1.0,climbing,1
35.7,119.19,21,0.724,1.0,climbing,1
33.6,54.03,21,0.724,1.0,climbing,1
21.35,105.05,21,0.724,1.0,climbing,1
20.53,129.08,21,0.724,1.0,climbing,1
159.63,112.01,22,0.759,1.0,climbing,1
40.58,120.27,22,0.759,1.0,climbing,1
33.58,53.97,22,0.759,1.0,climbing,1
20.92,104.82,22,0.759,1.0,climbing,1
20.53,128.98,22,0.759,1.0,climbing,1
164.43,110.39,23,0.793,1.0,climbing,1
40.72,119.26,23,0.793,1.0,climbing,1
33.81,53.51,23,0.793,1.0,climbing,1
20.99,128.21,23,0.793,1.0,climbing,1
20.97,102.88,23,0.793,1.0,climbing,1
165.55,108.82,24,0.828,1.0,climbing,1
48.36,120.07,24,0.828,1.0,climbing,1
33.8,53.43,24,0.828,1.0,climbing,1
21.54,127.32,24,0.828,1.0,climbing,1
20.8,97.97,24,0.828,1.0,climbing,1
165.79,107.08,25,0.862,1.0,climbing,1
49.66,119.35,25,0.862,1.0,climbing,1
33.65,53.33,25,0.862,1.0,climbing,1
21.76,125.96,25,0.862,1.0,climbing,1
20.24,95.19,25,0.862,1.0,climbing,1
169.52,104.06,26,0.897,1.0,climbing,1
53.58,118.37,26,0.897,1.0,climbing,1
33.53,53.22,26,0.897,1.0,climbing,1
22.41,124.08,26,0.897,1.0,climbing,1
19.84,94.35,26,0.897,1.0,climbing,1
171.5,101.1,27,0.931,1.0,climbing,1
57.27,118.01,27,0.931,1.0,climbing,1
33.53,53.25,27,0.931,1.0,climbing,1
22.52,123.01,27,0.931,1.0,climbing,1
19.45,94.08,27,0.931,1.0,climbing,1
173.43,98.18,28,0.966,1.0,climbing,1
61.18,116.88,28,0.966,1.0,climbing,1
32.9,53.87,28,0.966,1.0,climbing,1
22.6,122.01,28,0.966,1.0,climbing,1
19.3,94.06,28,0.966,1.0,climbing,1
175.73,98.1,29,1.0,1.0,climbing,1
63.54,115.91,29,1.0,1.0,climbing,1
32.77,53.8,29,1.0,1.0,climbing,1
22.78,120.17,29,1.0,1.0,climbing,1
19.28,93.08,29,1.0,1.0,climbing,1
14.47,120.07,29,1.0,1.0,climbing,1
175.73,97.84,30,1.034,1.0,climbing,1
66.54,115.13,30,1.034,1.0,climbing,1
33.33,53.41,30,1.034,1.0,climbing,1
22.81,119.38,30,1.034,1.0,climbing,1
18.82,92.05,30,1.034,1.0,climbing,1
179.65,96.08,31,1.069,1.0,climbing,1
69.41,113.19,31,1.069,1.0,climbing,1
33.34,53.31,31,1.069,1.0,climbing,1
22.81,119.31,31,1.069,1.0,climbing,1
18.87,92.14,31,1.069,1.0,climbing,1
184.62,94.2,32,1.103,1.0,climbing,1
71.51,111.31,32,1.103,1.0,climbing,1
33.35,53.14,32,1.103,1.0,climbing,1
22.81,119.23,32,1.103,1.0,climbing,1
18.75,92.14,32,1.103,1.0,climbing,1
185.54,92.88,33,1.138,1.0,climbing,1
73.23,109.26,33,1.138,1.0,climbing,1
43.27,52.75,33,1.138,1.0,climbing,1
33.36,53.06,33,1.138,1.0,climbing,1
22.81,119.17,33,1.138,1.0,climbing,1
18.58,91.3,33,1.138,1.0,climbing,1
187.69,93.1,34,1.172,1.0,climbing,1
73.52,107.54,34,1.172,1.0,climbing,1
33.31,52.96,34,1.172,1.0,climbing,1
22.81,119.06,34,1.172,1.0,climbing,1
18.33,91.2,34,1.172,1.0,climbing,1
192.58,93.1,35,1.207,1.0,climbing,1
74.6,105.09,35,1.207,1.0,climbing,1
43.24,52.89,35,1.207,1.0,climbing,1
33.31,52.95,35,1.207,1.0,climbing,1
22.84,118.2,35,1.207,1.0,climbing,1
17.72,89.98,35,1.207,1.0,climbing,1
192.84,92.76,36,1.241,1.0,climbing,1
75.46,103.02,36,1.241,1.0,climbing,1
33.32,52.92,36,1.241,1.0,climbing,1
22.81,118.11,36,1.241,1.0,climbing,1
16.99,87.15,36,1.241,1.0,climbing,1
200.25,92.91,37,1.276,1.0,climbing,1
76.64,100.98,37,1.276,1.0,climbing,1
33.29,52.86,37,1.276,1.0,climbing,1
22.81,118.04,37,1.276,1.0,climbing,1
16.37,85.11,37,1.276,1.0,climbing,1
199.73,92.64,38,1.31,1.0,climbing,1
78.52,97.47,38,1.31,1.0,climbing,1
33.29,52.77,38,1.31,1.0,climbing,1
22.84,117.08,38,1.31,1.0,climbing,1
16.39,83.12,38,1.31,1.0,climbing,1
203.7,92.73,39,1.345,1.0,climbing,1
79.5,95.33,39,1.345,1.0,climbing,1
33.27,52.68,39,1.345,1.0,climbing,1
22.86,116.26,39,1.345,1.0,climbing,1
15.87,82.0,39,1.345,1.0,climbing,1
205.74,94.31,40,1.379,1.0,climbing,1
80.43,93.03,40,1.379,1.0,climbing,1
32.65,52.74,40,1.379,1.0,climbing,1
22.95,115.2,40,1.379,1.0,climbing,1
15.51,81.9,40,1.379,1.0,climbing,1
208.71,94.24,41,1.414,1.0,climbing,1
81.48,93.02,41,1.414,1.0,climbing,1
32.59,52.74,41,1.414,1.0,climbing,1
22.92,115.03,41,1.414,1.0,climbing,1
15.05,81.29,41,1.414,1.0,climbing,1
213.6,96.8,42,1.448,1.0,climbing,1
81.64,93.0,42,1.448,1.0,climbing,1
32.57,52.71,42,1.448,1.0,climbing,1
22.85,114.19,42,1.448,1.0,climbing,1
14.67,80.89,42,1.448,1.0,climbing,1
216.6,97.97,43,1.483,1.0,climbing,1
80.69,94.92,43,1.483,1.0,climbing,1
32.57,52.69,43,1.483,1.0,climbing,1
22.81,114.17,43,1.483,1.0,climbing,1
14.51,80.77,43,1.483,1.0,climbing,1
218.66,96.85,44,1.517,1.0,climbing,1
84.55,88.07,44,1.517,1.0,climbing,1
32.54,52.72,44,1.517,1.0,climbing,1
22.75,114.17,44,1.517,1.0,climbing,1
13.9,79.92,44,1.517,1.0,climbing,1
220.66,97.91,45,1.552,1.0,climbing,1
83.03,92.0,45,1.552,1.0,climbing,1
32.54,52.73,45,1.552,1.0,climbing,1
22.81,114.15,45,1.552,1.0,climbing,1
13.97,79.32,45,1.552,1.0,climbing,1
227.25,98.68,46,1.586,1.0,climbing,1
87.62,84.22,46,1.586,1.0,climbing,1
32.56,52.76,46,1.586,1.0,climbing,1
22.82,114.07,46,1.586,1.0,climbing,1
14.43,79.14,46,1.586,1.0,climbing,1
230.28,98.94,47,1.621,1.0,climbing,1
88.45,82.02,47,1.621,1.0,climbing,1
32.64,52.7,47,1.621,1.0,climbing,1
22.79,114.02,47,1.621,1.0,climbing,1
14.68,77.96,47,1.621,1.0,climbing,1
228.77,99.99,48,1.655,1.0,climbing,1
89.39,78.48,48,1.655,1.0,climbing,1
40.67,54.98,48,1.655,1.0,climbing,1
32.68,52.7,48,1.655,1.0,climbing,1
22.73,113.98,48,1.655,1.0,climbing,1
14.91,75.14,48,1.655,1.0,climbing,1
231.78,99.96,49,1.69,1.0,climbing,1
89.54,77.96,49,1.69,1.0,climbing,1
33.25,52.62,49,1.69,1.0,climbing,1
22.8,113.01,49,1.69,1.0,climbing,1
14.47,74.9,49,1.69,1.0,climbing,1
237.63,100.93,50,1.724,1.0,climbing,1
88.72,80.8,50,1.724,1.0,climbing,1
32.95,52.1,50,1.724,1.0,climbing,1
22.86,112.17,50,1.724,1.0,climbing,1
13.88,69.13,50,1.724,1.0,climbing,1
238.66,102.07,51,1.759,1.0,climbing,1
89.79,77.8,51,1.759,1.0,climbing,1
33.48,51.98,51,1.759,1.0,climbing,1
22.85,112.05,51,1.759,1.0,climbing,1
13.77,65.31,51,1.759,1.0,climbing,1
243.46,101.99,52,1.793,1.0,climbing,1
93.62,70.21,52,1.793,1.0,climbing,1
33.58,51.86,52,1.793,1.0,climbing,1
22.91,112.0,52,1.793,1.0,climbing,1
14.74,65.08,52,1.793,1.0,climbing,1
246.58,102.94,53,1.828,1.0,climbing,1
94.78,68.12,53,1.828,1.0,climbing,1
33.68,51.73,53,1.828,1.0,climbing,1
22.97,111.2,53,1.828,1.0,climbing,1
13.42,59.99,53,1.828,1.0,climbing,1
248.6,103.93,54,1.862,1.0,climbing,1
95.58,67.01,54,1.862,1.0,climbing,1
33.87,51.64,54,1.862,1.0,climbing,1
23.0,111.2,54,1.862,1.0,climbing,1
14.38,59.03,54,1.862,1.0,climbing,1
252.43,102.79,55,1.897,1.0,climbing,1
95.68,67.01,55,1.897,1.0,climbing,1
33.95,51.14,55,1.897,1.0,climbing,1
22.96,111.14,55,1.897,1.0,climbing,1
15.61,60.11,55,1.897,1.0,climbing,1
253.64,102.32,56,1.931,1.0,climbing,1
97.74,61.1,56,1.931,1.0,climbing,1
33.98,51.18,56,1.931,1.0,climbing,1
22.95,111.1,56,1.931,1.0,climbing,1
15.69,60.88,56,1.931,1.0,climbing,1
255.61,101.77,57,1.966,1.0,climbing,1
97.59,62.07,57,1.966,1.0,climbing,1
34.53,51.01,57,1.966,1.0,climbing,1
22.94,111.03,57,1.966,1.0,climbing,1
16.31,58.04,57,1.966,1.0,climbing,1
259.48,100.31,58,2.0,1.0,climbing,1
97.63,60.78,58,2.0,1.0,climbing,1
34.98,50.92,58,2.0,1.0,climbing,1
22.96,110.19,58,2.0,1.0,climbing,1
16.81,60.08,58,2.0,1.0,climbing,1
262.41,99.16,59,2.034,1.0,climbing,1
99.63,56.01,59,2.034,1.0,climbing,1
35.65,50.1,59,2.034,1.0,climbing,1
22.98,110.13,59,2.034,1.0,climbing,1
16.64,58.95,59,2.034,1.0,climbing,1
265.21,98.36,60,2.069,1.0,climbing,1
99.71,55.91,60,2.069,1.0,climbing,1
36.3,49.36,60,2.069,1.0,climbing,1
23.0,110.12,60,2.069,1.0,climbing,1
16.8,58.1,60,2.069,1.0,climbing,1
267.31,97.28,61,2.103,1.0,climbing,1
99.79,53.97,61,2.103,1.0,climbing,1
36.4,49.39,61,2.103,1.0,climbing,1
23.05,110.18,61,2.103,1.0,climbing,1
17.57,57.93,61,2.103,1.0,climbing,1
269.51,97.05,62,2.138,1.0,climbing,1
99.88,52.86,62,2.138,1.0,climbing,1
36.59,49.25,62,2.138,1.0,climbing,1
25.58,54.85,62,2.138,1.0,climbing,1
23.05,110.19,62,2.138,1.0,climbing,1
269.63,98.04,63,2.172,1.0,climbing,1
100.71,48.21,63,2.172,1.0,climbing,1
36.81,49.24,63,2.172,1.0,climbing,1
26.68,53.79,63,2.172,1.0,climbing,1
23.18,110.17,63,2.172,1.0,climbing,1
272.6,96.18,64,2.207,1.0,climbing,1
100.82,46.22,64,2.207,1.0,climbing,1
37.22,49.04,64,2.207,1.0,climbing,1
27.81,53.26,64,2.207,1.0,climbing,1
23.15,110.13,64,2.207,1.0,climbing,1
276.57,94.92,65,2.241,1.0,climbing,1
100.21,46.12,65,2.241,1.0,climbing,1
37.27,49.01,65,2.241,1.0,climbing,1
27.79,52.78,65,2.241,1.0,climbing,1
23.04,110.16,65,2.241,1.0,climbing,1
280.5,95.82,66,2.276,1.0,climbing,1
98.97,44.33,66,2.276,1.0,climbing,1
37.63,48.98,66,2.276,1.0,climbing,1
27.79,50.95,66,2.276,1.0,climbing,1
23.13,110.13,66,2.276,1.0,climbing,1
283.26,94.09,67,2.31,1.0,climbing,1
98.74,44.09,67,2.31,1.0,climbing,1
38.21,48.84,67,2.31,1.0,climbing,1
36.34,56.82,67,2.31,1.0,climbing,1
28.03,50.01,67,2.31,1.0,climbing,1
23.13,110.13,67,2.31,1.0,climbing,1
283.64,93.32,68,2.345,1.0,climbing,1
97.93,44.05,68,2.345,1.0,climbing,1
38.44,48.78,68,2.345,1.0,climbing,1
36.36,56.83,68,2.345,1.0,climbing,1
29.71,49.08,68,2.345,1.0,climbing,1
23.15,110.12,68,2.345,1.0,climbing,1
286.66,94.88,69,2.379,1.0,climbing,1
97.76,44.05,69,2.379,1.0,climbing,1
39.06,49.04,69,2.379,1.0,climbing,1
35.75,56.84,69,2.379,1.0,climbing,1
30.81,47.84,69,2.379,1.0,climbing,1
23.15,110.14,69,2.379,1.0,climbing,1
291.17,93.61,70,2.414,1.0,climbing,1
97.75,44.04,70,2.414,1.0,climbing,1
32.7,46.83,70,2.414,1.0,climbing,1
23.04,110.17,70,2.414,1.0,climbing,1
293.5,93.79,71,2.448,1.0,climbing,1
97.83,43.94,71,2.448,1.0,climbing,1
34.62,46.06,71,2.448,1.0,climbing,1
23.13,110.11,71,2.448,1.0,climbing,1
291.74,95.33,72,2.483,1.0,climbing,1
97.59,43.1,72,2.483,1.0,climbing,1
35.77,45.17,72,2.483,1.0,climbing,1
23.04,110.11,72,2.483,1.0,climbing,1
296.63,94.36,73,2.517,1.0,climbing,1
97.49,43.0,73,2.517,1.0,climbing,1
39.33,44.21,73,2.517,1.0,climbing,1
23.25,110.12,73,2.517,1.0,climbing,1
300.54,93.91,74,2.552,1.0,climbing,1
96.59,42.18,74,2.552,1.0,climbing,1
41.52,44.19,74,2.552,1.0,climbing,1
23.41,110.34,74,2.552,1.0,climbing,1
302.54,94.95,75,2.586,1.0,climbing,1
96.6,41.93,75,2.586,1.0,climbing,1
42.63,44.3,75,2.586,1.0,climbing,1
23.56,111.25,75,2.586,1.0,climbing,1
304.63,93.19,76,2.621,1.0,climbing,1
96.12,41.22,76,2.621,1.0,climbing,1
45.44,43.98,76,2.621,1.0,climbing,1
23.56,111.17,76,2.621,1.0,climbing,1
308.49,92.73,77,2.655,1.0,climbing,1
95.98,40.97,77,2.655,1.0,climbing,1
48.21,44.36,77,2.655,1.0,climbing,1
23.68,111.04,77,2.655,1.0,climbing,1
306.7,93.74,78,2.69,1.0,climbing,1
95.82,40.84,78,2.69,1.0,climbing,1
50.37,44.75,78,2.69,1.0,climbing,1
23.84,110.71,78,2.69,1.0,climbing,1
312.52,93.4,79,2.724,1.0,climbing,1
95.3,40.81,79,2.724,1.0,climbing,1
53.1,44.79,79,2.724,1.0,climbing,1
23.98,110.97,79,2.724,1.0,climbing,1
315.52,92.07,80,2.759,1.0,climbing,1
95.4,40.85,80,2.759,1.0,climbing,1
53.69,45.11,80,2.759,1.0,climbing,1
42.6,48.9,80,2.759,1.0,climbing,1
24.04,111.28,80,2.759,1.0,climbing,1
313.77,93.61,81,2.793,1.0,climbing,1
94.86,41.18,81,2.793,1.0,climbing,1
54.86,45.0,81,2.793,1.0,climbing,1
43.26,48.5,81,2.793,1.0,climbing,1
24.11,112.0,81,2.793,1.0,climbing,1
320.46,94.2,82,2.828,1.0,climbing,1
95.28,41.1,82,2.828,1.0,climbing,1
61.53,45.75,82,2.828,1.0,climbing,1
43.25,48.46,82,2.828,1.0,climbing,1
24.38,112.8,82,2.828,1.0,climbing,1
321.61,93.06,83,2.862,1.0,climbing,1
95.31,40.87,83,2.862,1.0,climbing,1
61.69,46.17,83,2.862,1.0,climbing,1
43.17,48.46,83,2.862,1.0,climbing,1
24.86,112.96,83,2.862,1.0,climbing,1
323.6,94.21,84,2.897,1.0,climbing,1
95.52,41.1,84,2.897,1.0,climbing,1
63.87,46.12,84,2.897,1.0,climbing,1
43.12,48.45,84,2.897,1.0,climbing,1
24.94,113.25,84,2.897,1.0,climbing,1
326.41,94.72,85,2.931,1.0,climbing,1
95.83,41.37,85,2.931,1.0,climbing,1
69.61,46.65,85,2.931,1.0,climbing,1
42.67,48.57,85,2.931,1.0,climbing,1
25.18,114.1,85,2.931,1.0,climbing,1
328.39,94.09,86,2.966,1.0,climbing,1
96.36,41.45,86,2.966,1.0,climbing,1
70.75,47.29,86,2.966,1.0,climbing,1
43.06,48.25,86,2.966,1.0,climbing,1
26.1,115.92,86,2.966,1.0,climbing,1
330.48,94.1,87,3.0,1.0,climbing,1
96.6,41.63,87,3.0,1.0,climbing,1
72.85,47.02,87,3.0,1.0,climbing,1
43.04,48.3,87,3.0,1.0,climbing,1
26.18,116.65,87,3.0,1.0,climbing,1
331.58,94.95,88,3.034,1.0,climbing,1
97.4,41.75,88,3.034,1.0,climbing,1
78.55,47.71,88,3.034,1.0,climbing,1
42.42,48.76,88,3.034,1.0,climbing,1
26.24,116.95,88,3.034,1.0,climbing,1
333.6,94.33,89,3.069,1.0,climbing,1
98.49,41.79,89,3.069,1.0,climbing,1
78.72,47.86,89,3.069,1.0,climbing,1
26.5,117.68,89,3.069,1.0,climbing,1
338.38,93.9,90,3.103,1.0,climbing,1
98.86,41.3,90,3.103,1.0,climbing,1
81.69,48.09,90,3.103,1.0,climbing,1
26.58,117.96,90,3.103,1.0,climbing,1
335.78,94.84,91,3.138,1.0,climbing,1
102.44,41.63,91,3.138,1.0,climbing,1
86.5,48.64,91,3.138,1.0,climbing,1
26.72,118.54,91,3.138,1.0,climbing,1
341.46,95.69,92,3.172,1.0,climbing,1
104.28,41.98,92,3.172,1.0,climbing,1
87.41,47.96,92,3.172,1.0,climbing,1
26.71,118.71,92,3.172,1.0,climbing,1
341.55,95.79,93,3.207,1.0,climbing,1
105.57,42.24,93,3.207,1.0,climbing,1
93.79,48.67,93,3.207,1.0,climbing,1
26.7,118.96,93,3.207,1.0,climbing,1
341.76,98.7,94,3.241,1.0,climbing,1
107.45,42.75,94,3.241,1.0,climbing,1
93.89,49.12,94,3.241,1.0,climbing,1
26.84,119.65,94,3.241,1.0,climbing,1
342.32,100.92,95,3.276,1.0,climbing,1
108.55,42.64,95,3.276,1.0,climbing,1
96.77,49.18,95,3.276,1.0,climbing,1
26.82,119.8,95,3.276,1.0,climbing,1
342.37,102.01,96,3.31,1.0,climbing,1
110.37,42.83,96,3.31,1.0,climbing,1
103.38,50.01,96,3.31,1.0,climbing,1
26.85,119.9,96,3.31,1.0,climbing,1
342.61,103.79,97,3.345,1.0,climbing,1
111.59,42.93,97,3.345,1.0,climbing,1
104.57,50.93,97,3.345,1.0,climbing,1
26.88,119.96,97,3.345,1.0,climbing,1
342.64,104.11,98,3.379,1.0,climbing,1
113.42,42.85,98,3.379,1.0,climbing,1
109.07,50.77,98,3.379,1.0,climbing,1
26.9,120.0,98,3.379,1.0,climbing,1
343.37,106.75,99,3.414,1.0,climbing,1
114.6,43.2,99,3.414,1.0,climbing,1
107.69,51.12,99,3.414,1.0,climbing,1
26.95,120.04,99,3.414,1.0,climbing,1
343.37,107.82,100,3.448,1.0,climbing,1
116.39,43.73,100,3.448,1.0,climbing,1
110.7,51.85,100,3.448,1.0,climbing,1
26.94,120.05,100,3.448,1.0,climbing,1
343.27,108.05,101,3.483,1.0,climbing,1
117.62,44.05,101,3.483,1.0,climbing,1
117.39,52.06,101,3.483,1.0,climbing,1
26.92,120.06,101,3.483,1.0,climbing,1
343.44,108.91,102,3.517,1.0,climbing,1
119.55,44.4,102,3.517,1.0,climbing,1
116.8,52.21,102,3.517,1.0,climbing,1
27.12,120.71,102,3.517,1.0,climbing,1
343.53,109.89,103,3.552,1.0,climbing,1
122.61,53.67,103,3.552,1.0,climbing,1
120.62,44.92,103,3.552,1.0,climbing,1
27.15,120.76,103,3.552,1.0,climbing,1
343.66,110.88,104,3.586,1.0,climbing,1
122.81,53.32,104,3.586,1.0,climbing,1
27.14,120.76,104,3.586,1.0,climbing,1
343.76,111.93,105,3.621,1.0,climbing,1
125.86,54.17,105,3.621,1.0,climbing,1
123.6,46.07,105,3.621,1.0,climbing,1
27.18,120.83,105,3.621,1.0,climbing,1
343.66,112.19,106,3.655,1.0,climbing,1
130.6,55.84,106,3.655,1.0,climbing,1
125.46,47.16,106,3.655,1.0,climbing,1
42.7,51.42,106,3.655,1.0,climbing,1
27.26,120.91,106,3.655,1.0,climbing,1
343.42,114.96,107,3.69,1.0,climbing,1
131.61,57.08,107,3.69,1.0,climbing,1
126.25,47.88,107,3.69,1.0,climbing,1
43.17,51.26,107,3.69,1.0,climbing,1
27.34,121.01,107,3.69,1.0,climbing,1
343.48,115.93,108,3.724,1.0,climbing,1
133.6,58.15,108,3.724,1.0,climbing,1
126.31,47.97,108,3.724,1.0,climbing,1
43.36,51.04,108,3.724,1.0,climbing,1
27.42,121.81,108,3.724,1.0,climbing,1
343.64,116.05,109,3.759,1.0,climbing,1
135.77,59.21,109,3.759,1.0,climbing,1
126.27,48.05,109,3.759,1.0,climbing,1
43.46,50.85,109,3.759,1.0,climbing,1
27.37,121.9,109,3.759,1.0,climbing,1
343.63,117.26,110,3.793,1.0,climbing,1
140.68,60.96,110,3.793,1.0,climbing,1
125.71,47.89,110,3.793,1.0,climbing,1
43.52,50.77,110,3.793,1.0,climbing,1
27.38,121.93,110,3.793,1.0,climbing,1
362.28,117.18,111,3.828,1.0,climbing,1
343.73,118.02,111,3.828,1.0,climbing,1
141.73,62.95,111,3.828,1.0,climbing,1
126.29,48.13,111,3.828,1.0,climbing,1
44.05,50.19,111,3.828,1.0,climbing,1
27.37,122.73,111,3.828,1.0,climbing,1
362.3,117.93,112,3.862,1.0,climbing,1
344.22,119.02,112,3.862,1.0,climbing,1
144.65,63.98,112,3.862,1.0,climbing,1
126.28,48.14,112,3.862,1.0,climbing,1
44.24,50.21,112,3.862,1.0,climbing,1
27.33,121.99,112,3.862,1.0,climbing,1
361.9,118.84,113,3.897,1.0,climbing,1
344.65,119.32,113,3.897,1.0,climbing,1
148.61,65.04,113,3.897,1.0,climbing,1
125.69,47.88,113,3.897,1.0,climbing,1
44.25,50.18,113,3.897,1.0,climbing,1
27.31,122.01,113,3.897,1.0,climbing,1
361.92,119.62,114,3.931,1.0,climbing,1
344.52,120.04,114,3.931,1.0,climbing,1
151.57,67.16,114,3.931,1.0,climbing,1
125.22,47.94,114,3.931,1.0,climbing,1
44.27,50.07,114,3.931,1.0,climbing,1
27.34,122.02,114,3.931,1.0,climbing,1
362.25,119.07,115,3.966,1.0,climbing,1
343.61,119.5,115,3.966,1.0,climbing,1
154.57,67.97,115,3.966,1.0,climbing,1
124.51,47.04,115,3.966,1.0,climbing,1
44.46,49.97,115,3.966,1.0,climbing,1
27.32,122.95,115,3.966,1.0,climbing,1
362.44,118.81,116,4.0,1.0,climbing,1
342.99,119.14,116,4.0,1.0,climbing,1
155.72,68.94,116,4.0,1.0,climbing,1
124.75,47.83,116,4.0,1.0,climbing,1
44.59,50.01,116,4.0,1.0,climbing,1
27.3,122.98,116,4.0,1.0,climbing,1
362.62,118.09,117,4.034,1.0,climbing,1
342.43,118.76,117,4.034,1.0,climbing,1
161.43,71.68,117,4.034,1.0,climbing,1
123.65,49.63,117,4.034,1.0,climbing,1
44.57,50.04,117,4.034,1.0,climbing,1
27.2,123.87,117,4.034,1.0,climbing,1
362.85,117.69,118,4.069,1.0,climbing,1
341.77,118.1,118,4.069,1.0,climbing,1
163.53,72.02,118,4.069,1.0,climbing,1
123.72,49.64,118,4.069,1.0,climbing,1
44.56,50.1,118,4.069,1.0,climbing,1
27.26,123.88,118,4.069,1.0,climbing,1
341.57,113.52,119,4.103,1.0,climbing,1
163.78,72.92,119,4.103,1.0,climbing,1
123.42,49.83,119,4.103,1.0,climbing,1
44.58,50.35,119,4.103,1.0,climbing,1
27.27,123.84,119,4.103,1.0,climbing,1
363.3,116.01,120,4.138,1.0,climbing,1
