y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
368.64,950.08,313,132070,0.445,25.72,313,0.0,0,0.0,True,6.0
352.0,93.02,722,132070,0.422,47.89,722,0.0,0,0.0,True,1.0
344.94,587.3,410,132070,0.076,29.55,410,0.0,0,0.0,True,4.0
348.58,1038.95,461,132070,0.404,34.21,461,0.0,0,0.0,True,6.0
344.16,839.81,325,132070,0.304,28.46,325,0.0,0,0.0,True,5.0
337.2,463.82,567,132070,0.481,49.26,567,0.0,0,0.0,True,3.0
336.06,1011.39,749,132070,0.358,61.02,749,0.0,0,0.0,True,6.0
336.26,285.72,664,132070,0.322,50.9,664,0.0,0,0.0,True,2.0
334.08,978.19,698,132070,0.439,53.09,698,0.0,0,0.0,True,6.0
333.95,969.69,694,132070,0.284,52.27,694,0.0,0,0.0,True,6.0
332.21,491.84,710,132070,0.331,49.8,710,0.0,0,0.0,True,3.0
338.0,273.81,442,132070,0.243,49.26,442,0.0,0,0.0,True,2.0
331.71,50.01,407,132070,0.058,33.66,407,0.0,0,0.0,True,1.0
330.19,426.44,558,132070,0.364,43.51,558,0.0,0,0.0,True,3.0
316.31,950.32,552,132070,0.197,42.69,552,0.0,0,0.0,True,6.0
310.31,957.59,570,132070,0.344,51.99,570,0.0,0,0.0,True,6.0
297.16,959.61,667,132070,0.257,51.44,667,0.0,0,0.0,True,6.0
343.93,1016.93,589,132070,0.264,40.77,589,0.0,0,0.0,True,6.0
290.23,443.13,848,132070,0.335,69.78,848,0.0,0,0.0,True,3.0
329.85,641.14,756,132070,0.392,54.18,756,0.0,0,0.0,True,4.0
338.34,453.88,633,132070,0.219,51.99,633,0.0,0,0.0,True,3.0
293.82,1036.07,694,132070,0.269,48.98,694,0.0,0,0.0,True,6.0
337.93,1033.1,704,132070,0.36,50.62,704,0.0,0,0.0,True,6.0
338.07,988.99,389,132070,0.452,32.02,389,0.0,0,0.0,True,6.0
342.07,981.89,352,132070,0.542,35.03,352,0.0,0,0.0,True,6.0
342.38,262.1,528,132070,0.327,39.4,528,0.0,0,0.0,True,2.0
341.96,133.14,542,132070,0.248,44.88,542,0.0,0,0.0,True,1.0
341.6,774.04,407,132070,0.35,35.3,407,0.0,0,0.0,True,5.0
341.08,428.85,402,132070,0.428,37.76,402,0.0,0,0.0,True,3.0
339.84,647.3,751,132070,0.456,63.48,751,0.0,0,0.0,True,4.0
341.89,1003.09,551,132070,0.556,43.51,551,0.0,0,0.0,True,6.0
339.99,301.39,605,132070,0.259,44.06,605,0.0,0,0.0,True,2.0
338.97,960.65,459,132070,0.44,50.35,459,0.0,0,0.0,True,6.0
339.44,950.2,696,132070,0.39,53.09,696,0.0,0,0.0,True,6.0
339.08,638.09,621,132070,0.166,59.93,621,0.0,0,0.0,True,4.0
338.91,628.67,760,132070,0.281,62.39,760,0.0,0,0.0,True,4.0
339.63,484.07,448,132070,0.299,42.69,448,0.0,0,0.0,True,3.0
347.86,1038.01,492,132070,0.44,35.49,492,0.0,1,0.034,True,6.0
348.29,804.05,528,132070,0.477,40.48,528,0.0,1,0.034,True,5.0
348.03,611.29,587,132070,0.444,46.23,587,0.0,1,0.034,True,4.0
347.81,251.76,590,132070,0.35,49.23,590,0.0,1,0.034,True,2.0
344.25,839.31,310,132070,0.457,26.49,310,0.0,1,0.034,True,5.0
346.72,992.99,244,132070,0.455,17.74,244,0.0,1,0.034,False,0.0
345.03,1027.49,425,132070,0.155,36.49,425,0.0,1,0.034,True,6.0
346.32,623.38,391,132070,0.353,32.74,391,0.0,1,0.034,True,4.0
345.54,677.89,311,132070,0.303,24.24,311,0.0,1,0.034,True,4.0
344.88,587.37,353,132070,0.089,27.99,353,0.0,1,0.034,True,4.0
344.82,410.05,453,132070,0.164,29.49,453,0.0,1,0.034,True,3.0
349.84,651.8,400,132070,0.545,38.23,400,0.0,1,0.034,True,4.0
347.4,496.75,362,132070,0.3,30.24,362,0.0,1,0.034,True,3.0
349.65,969.89,252,132070,0.532,22.49,252,0.0,1,0.034,True,6.0
352.9,485.84,487,132070,0.366,38.23,487,0.0,1,0.034,True,3.0
351.24,671.04,440,132070,0.325,34.24,440,0.0,1,0.034,True,4.0
351.09,776.07,299,132070,0.453,20.24,299,0.0,1,0.034,False,0.0
351.94,278.98,258,132070,0.545,22.49,258,0.0,1,0.034,True,2.0
351.95,825.29,400,132070,0.462,28.74,400,0.0,1,0.034,True,5.0
352.07,1015.29,292,132070,0.498,27.24,292,0.0,1,0.034,True,6.0
352.68,468.82,470,132070,0.384,32.99,470,0.0,1,0.034,True,3.0
352.67,791.72,430,132070,0.383,33.99,430,0.0,1,0.034,True,5.0
352.88,838.88,251,132070,0.325,23.49,251,0.0,1,0.034,True,5.0
353.34,850.86,475,132070,0.372,34.24,475,0.0,1,0.034,True,5.0
354.0,431.7,400,132070,0.309,25.74,400,0.0,1,0.034,True,3.0
355.83,992.16,303,132070,0.206,22.49,303,0.0,1,0.034,True,6.0
356.74,253.88,299,132070,0.395,22.49,299,0.0,1,0.034,True,2.0
367.67,948.14,289,132070,0.437,25.24,289,0.0,1,0.034,True,6.0
344.24,602.12,414,132070,0.085,21.24,414,0.0,1,0.034,False,0.0
351.38,94.06,635,132070,0.393,42.73,635,0.0,1,0.034,True,1.0
343.9,280.93,371,132070,0.432,26.49,371,0.0,1,0.034,True,2.0
349.89,116.91,464,132070,0.513,37.48,464,0.0,1,0.034,True,1.0
343.75,1016.93,485,132070,0.245,35.24,485,0.0,1,0.034,True,6.0
281.01,119.58,663,132070,0.246,43.23,663,0.0,1,0.034,True,1.0
287.22,443.12,787,132070,0.365,63.72,787,0.0,1,0.034,True,3.0
290.03,1039.16,698,132070,0.282,48.23,698,0.0,1,0.034,True,6.0
294.25,960.72,526,132070,0.254,37.23,526,0.0,1,0.034,True,6.0
310.88,958.3,621,132070,0.324,47.73,621,0.0,1,0.034,True,6.0
315.12,950.77,590,132070,0.276,42.73,590,0.0,1,0.034,True,6.0
328.78,640.13,683,132070,0.366,48.73,683,0.0,1,0.034,True,4.0
330.75,55.97,388,132070,0.268,42.23,388,0.0,1,0.034,True,1.0
332.11,429.52,617,132070,0.255,41.23,617,0.0,1,0.034,True,3.0
332.49,491.72,575,132070,0.16,39.73,575,0.0,1,0.034,True,3.0
334.98,972.3,471,132070,0.03,48.23,471,0.0,1,0.034,True,6.0
334.67,980.96,706,132070,0.444,60.23,706,0.0,1,0.034,True,6.0
336.34,285.78,639,132070,0.32,47.23,639,0.0,1,0.034,True,2.0
335.89,464.65,589,132070,0.425,51.98,589,0.0,1,0.034,True,3.0
335.8,1010.86,820,132070,0.387,62.22,820,0.0,1,0.034,True,6.0
343.87,232.93,323,132070,0.22,18.49,323,0.0,1,0.034,False,0.0
338.48,990.16,351,132070,0.382,24.99,351,0.0,1,0.034,True,6.0
338.0,273.76,408,132070,0.282,43.23,408,0.0,1,0.034,True,2.0
342.66,133.31,406,132070,0.367,33.24,406,0.0,1,0.034,True,1.0
341.99,1004.01,541,132070,0.536,41.23,541,0.0,1,0.034,True,6.0
341.87,774.78,385,132070,0.488,30.74,385,0.0,1,0.034,True,5.0
342.29,261.53,483,132070,0.332,40.23,483,0.0,1,0.034,True,2.0
340.69,429.13,445,132070,0.404,38.48,445,0.0,1,0.034,True,3.0
339.82,647.99,799,132070,0.453,56.98,799,0.0,1,0.034,True,4.0
343.31,765.19,387,132070,0.187,28.74,387,0.0,1,0.034,True,5.0
338.82,637.4,650,132070,0.227,62.22,650,0.0,1,0.034,True,4.0
338.95,628.19,829,132070,0.335,61.72,829,0.0,1,0.034,True,4.0
338.51,452.33,642,132070,0.158,47.23,642,0.0,1,0.034,True,3.0
338.9,300.34,745,132070,0.062,46.73,745,0.0,1,0.034,True,2.0
337.89,1032.79,665,132070,0.367,48.73,665,0.0,1,0.034,True,6.0
339.42,951.0,633,132070,0.414,43.98,633,0.0,1,0.034,True,6.0
347.94,966.82,376,132070,0.344,25.27,376,0.0,2,0.069,True,6.0
348.12,803.88,528,132070,0.501,42.7,528,0.0,2,0.069,True,5.0
347.71,611.07,585,132070,0.411,42.7,585,0.0,2,0.069,True,4.0
347.96,251.75,553,132070,0.345,46.24,553,0.0,2,0.069,True,2.0
344.34,678.04,258,132070,0.336,20.21,258,0.0,2,0.069,False,0.0
347.17,1038.77,367,132070,0.221,26.28,367,0.0,2,0.069,True,6.0
347.33,495.99,392,132070,0.304,34.87,392,0.0,2,0.069,True,3.0
347.04,848.04,350,132070,0.567,29.06,350,0.0,2,0.069,True,5.0
345.84,1029.76,437,132070,0.469,33.1,437,0.0,2,0.069,True,6.0
346.13,623.07,405,132070,0.395,28.05,405,0.0,2,0.069,True,4.0
345.42,602.48,282,132070,0.128,21.22,282,0.0,2,0.069,False,0.0
344.14,839.9,309,132070,0.362,27.29,309,0.0,2,0.069,True,5.0
349.49,116.89,495,132070,0.388,35.88,495,0.0,2,0.069,True,1.0
346.75,995.75,202,132070,0.325,19.2,202,0.0,2,0.069,False,0.0
350.18,650.96,379,132070,0.517,36.38,379,0.0,2,0.069,True,4.0
352.43,791.77,475,132070,0.304,36.64,475,0.0,2,0.069,True,5.0
351.12,94.96,670,132070,0.408,45.23,670,0.0,2,0.069,True,1.0
367.12,947.03,267,132070,0.431,21.98,267,0.0,2,0.069,False,0.0
344.24,587.6,225,132070,0.059,19.96,225,0.0,2,0.069,False,0.0
355.99,992.07,274,132070,0.429,23.5,274,0.0,2,0.069,True,6.0
353.65,433.71,311,132070,0.403,24.26,311,0.0,2,0.069,True,3.0
352.7,839.18,285,132070,0.309,25.27,285,0.0,2,0.069,True,5.0
353.05,486.94,471,132070,0.419,34.87,471,0.0,2,0.069,True,3.0
349.82,983.09,401,132070,0.354,26.02,401,0.0,2,0.069,True,6.0
352.53,263.76,204,132070,0.206,20.47,204,0.0,2,0.069,False,0.0
351.93,829.99,439,132070,0.179,30.57,439,0.0,2,0.069,True,5.0
351.83,777.1,362,132070,0.198,22.74,362,0.0,2,0.069,True,5.0
352.0,663.94,373,132070,0.449,28.05,373,0.0,2,0.069,True,4.0
352.58,468.99,419,132070,0.285,30.57,419,0.0,2,0.069,True,3.0
350.95,672.37,337,132070,0.343,29.56,337,0.0,2,0.069,True,4.0
351.32,279.91,268,132070,0.375,21.98,268,0.0,2,0.069,False,0.0
351.62,1016.44,231,132070,0.257,22.49,231,0.0,2,0.069,True,6.0
356.8,253.74,271,132070,0.411,21.48,271,0.0,2,0.069,False,0.0
343.45,1018.93,462,132070,0.331,34.11,462,0.0,2,0.069,True,6.0
343.1,765.19,400,132070,0.224,26.02,400,0.0,2,0.069,True,5.0
343.84,134.55,288,132070,0.233,24.26,288,0.0,2,0.069,True,1.0
285.94,443.11,773,132070,0.364,57.1,773,0.0,2,0.069,True,3.0
286.0,1040.14,679,132070,0.272,47.5,679,0.0,2,0.069,True,6.0
290.17,962.55,500,132070,0.235,37.39,500,0.0,2,0.069,True,6.0
310.88,958.29,609,132070,0.32,46.74,609,0.0,2,0.069,True,6.0
315.79,949.81,611,132070,0.24,44.47,611,0.0,2,0.069,True,6.0
325.9,638.1,667,132070,0.412,49.78,667,0.0,2,0.069,True,4.0
330.71,55.99,383,132070,0.247,41.94,383,0.0,2,0.069,True,1.0
331.75,429.01,629,132070,0.3,38.41,629,0.0,2,0.069,True,3.0
333.67,491.33,575,132070,0.043,42.2,575,0.0,2,0.069,True,3.0
333.9,982.54,539,132070,0.467,48.26,539,0.0,2,0.069,True,6.0
335.34,471.13,521,132070,0.061,39.67,521,0.0,2,0.069,True,3.0
335.97,283.86,643,132070,0.192,43.21,643,0.0,2,0.069,True,2.0
335.64,1010.75,771,132070,0.299,57.36,771,0.0,2,0.069,True,6.0
336.89,1031.23,695,132070,0.366,44.47,695,0.0,2,0.069,True,6.0
274.28,118.36,608,132070,0.242,47.75,608,0.0,2,0.069,True,1.0
338.38,450.91,703,132070,0.161,47.75,703,0.0,2,0.069,True,3.0
337.85,273.84,411,132070,0.277,48.51,411,0.0,2,0.069,True,2.0
341.78,774.7,390,132070,0.455,30.32,390,0.0,2,0.069,True,5.0
342.26,261.52,473,132070,0.323,39.67,473,0.0,2,0.069,True,2.0
342.22,234.81,371,132070,0.39,33.6,371,0.0,2,0.069,True,2.0
341.57,479.94,308,132070,0.229,28.05,308,0.0,2,0.069,True,3.0
339.98,647.92,787,132070,0.471,60.13,787,0.0,2,0.069,True,4.0
340.41,430.21,404,132070,0.421,37.39,404,0.0,2,0.069,True,3.0
342.03,1004.14,477,132070,0.543,39.67,477,0.0,2,0.069,True,6.0
338.87,636.5,604,132070,0.268,64.43,604,0.0,2,0.069,True,4.0
339.02,628.22,775,132070,0.324,55.08,775,0.0,2,0.069,True,4.0
339.04,411.06,575,132070,0.168,38.41,575,0.0,2,0.069,True,3.0
338.78,301.61,573,132070,0.055,34.62,573,0.0,2,0.069,True,2.0
338.16,990.06,414,132070,0.492,33.6,414,0.0,2,0.069,True,6.0
339.35,950.07,647,132070,0.446,45.73,647,0.0,2,0.069,True,6.0
338.14,959.0,592,132070,0.537,48.51,592,0.0,2,0.069,True,6.0
349.16,115.09,559,132070,0.291,38.44,559,0.0,3,0.103,True,1.0
347.68,1035.43,378,132070,0.407,32.58,378,0.0,3,0.103,True,6.0
347.82,803.83,577,132070,0.462,46.41,577,0.0,3,0.103,True,5.0
347.68,494.87,383,132070,0.237,32.35,383,0.0,3,0.103,True,3.0
347.81,245.13,533,132070,0.481,42.19,533,0.0,3,0.103,True,2.0
344.73,1026.85,483,132070,0.218,32.35,483,0.0,3,0.103,True,6.0
345.92,622.73,459,132070,0.353,38.67,459,0.0,3,0.103,True,4.0
344.37,840.77,349,132070,0.31,29.3,349,0.0,3,0.103,True,5.0
344.24,826.04,258,132070,0.376,22.97,258,0.0,3,0.103,True,5.0
344.28,138.01,320,132070,0.42,24.38,320,0.0,3,0.103,True,1.0
343.11,1018.21,431,132070,0.43,35.39,431,0.0,3,0.103,True,6.0
350.02,651.0,460,132070,0.551,43.83,460,0.0,3,0.103,True,4.0
347.48,849.97,407,132070,0.419,30.24,407,0.0,3,0.103,True,5.0
350.0,832.58,431,132070,0.029,32.11,431,0.0,3,0.103,True,5.0
352.94,466.05,423,132070,0.397,30.24,423,0.0,3,0.103,True,3.0
350.43,673.33,324,132070,0.302,30.24,324,0.0,3,0.103,True,4.0
351.86,94.95,688,132070,0.417,46.88,688,0.0,3,0.103,True,1.0
352.27,279.15,230,132070,0.343,18.05,230,0.0,3,0.103,False,0.0
352.42,487.75,470,132070,0.348,36.1,470,0.0,3,0.103,True,3.0
351.82,777.99,342,132070,0.325,26.96,342,0.0,3,0.103,True,5.0
351.74,1017.15,263,132070,0.326,24.14,263,0.0,3,0.103,True,6.0
352.55,792.79,461,132070,0.336,35.39,461,0.0,3,0.103,True,5.0
352.72,840.81,247,132070,0.536,26.49,247,0.0,3,0.103,True,5.0
353.67,429.97,398,132070,0.353,26.02,398,0.0,3,0.103,True,3.0
354.24,607.84,480,132070,0.482,38.91,480,0.0,3,0.103,True,4.0
356.26,991.94,283,132070,0.381,25.78,283,0.0,3,0.103,True,6.0
367.07,947.03,269,132070,0.484,22.74,269,0.0,3,0.103,True,6.0
341.96,1004.13,493,132070,0.431,41.02,493,0.0,3,0.103,True,6.0
350.08,982.99,408,132070,0.356,25.78,408,0.0,3,0.103,True,6.0
341.75,773.02,390,132070,0.452,31.64,390,0.0,3,0.103,True,5.0
334.85,1009.16,815,132070,0.248,50.86,815,0.0,3,0.103,True,6.0
342.25,261.46,492,132070,0.338,41.96,492,0.0,3,0.103,True,2.0
270.26,118.98,581,132070,0.298,47.58,581,0.0,3,0.103,True,1.0
280.25,443.4,699,132070,0.263,52.04,699,0.0,3,0.103,True,3.0
282.86,1042.02,666,132070,0.261,44.07,666,0.0,3,0.103,True,6.0
287.19,963.83,646,132070,0.269,47.82,646,0.0,3,0.103,True,6.0
310.88,958.29,601,132070,0.316,46.64,601,0.0,3,0.103,True,6.0
312.92,949.83,630,132070,0.285,43.6,630,0.0,3,0.103,True,6.0
324.84,637.11,642,132070,0.425,46.18,642,0.0,3,0.103,True,4.0
326.15,486.16,560,132070,0.321,48.52,560,0.0,3,0.103,True,3.0
331.24,302.94,595,132070,0.223,41.72,595,0.0,3,0.103,True,2.0
331.69,428.99,604,132070,0.283,39.61,604,0.0,3,0.103,True,3.0
333.46,472.78,516,132070,0.258,45.24,516,0.0,3,0.103,True,3.0
332.8,491.75,638,132070,0.235,42.66,638,0.0,3,0.103,True,3.0
332.82,983.66,655,132070,0.491,57.9,655,0.0,3,0.103,True,6.0
335.32,411.27,606,132070,0.147,42.66,606,0.0,3,0.103,True,3.0
330.74,56.02,375,132070,0.278,40.08,375,0.0,3,0.103,True,1.0
342.39,764.9,386,132070,0.24,28.6,386,0.0,3,0.103,True,5.0
335.11,588.81,255,132070,0.267,26.25,255,0.0,3,0.103,True,4.0
340.92,479.85,446,132070,0.189,36.57,446,0.0,3,0.103,True,3.0
339.99,646.14,717,132070,0.519,59.54,717,0.0,3,0.103,True,4.0
340.27,431.92,432,132070,0.382,46.64,432,0.0,3,0.103,True,3.0
338.91,951.9,706,132070,0.492,50.16,706,0.0,3,0.103,True,6.0
339.11,628.04,842,132070,0.283,59.77,842,0.0,3,0.103,True,4.0
341.8,235.87,451,132070,0.379,37.74,451,0.0,3,0.103,True,2.0
338.51,296.2,485,132070,0.25,42.19,485,0.0,3,0.103,True,2.0
337.92,273.83,347,132070,0.255,42.66,347,0.0,3,0.103,True,2.0
336.6,1031.09,613,132070,0.26,46.41,613,0.0,3,0.103,True,6.0
335.78,463.77,592,132070,0.303,41.72,592,0.0,3,0.103,True,3.0
335.71,282.47,642,132070,0.074,46.88,642,0.0,3,0.103,True,2.0
338.83,449.24,722,132070,0.174,47.11,722,0.0,3,0.103,True,3.0
347.95,245.04,521,132070,0.502,40.64,521,0.0,4,0.138,True,2.0
347.22,964.81,485,132070,0.158,31.3,485,0.0,4,0.138,True,6.0
346.93,953.25,213,132070,0.243,15.65,213,0.0,4,0.138,False,0.0
347.48,849.17,418,132070,0.399,31.76,418,0.0,4,0.138,True,5.0
346.95,602.92,450,132070,0.153,39.47,450,0.0,4,0.138,True,4.0
344.7,617.72,508,132070,0.465,41.34,508,0.0,4,0.138,True,4.0
345.28,140.17,333,132070,0.423,28.26,333,0.0,4,0.138,True,1.0
345.03,439.94,473,132070,0.525,39.24,473,0.0,4,0.138,True,3.0
344.0,1026.03,517,132070,0.103,29.66,517,0.0,4,0.138,True,6.0
344.34,840.99,380,132070,0.331,32.46,380,0.0,4,0.138,True,5.0
344.14,825.98,324,132070,0.477,29.66,324,0.0,4,0.138,True,5.0
347.92,658.76,432,132070,0.051,37.37,432,0.0,4,0.138,True,4.0
344.52,455.84,350,132070,0.331,26.86,350,0.0,4,0.138,True,3.0
348.03,803.98,575,132070,0.346,46.24,575,0.0,4,0.138,True,5.0
368.72,949.02,252,132070,0.45,21.02,252,0.0,4,0.138,False,0.0
350.04,118.66,496,132070,0.415,41.57,496,0.0,4,0.138,True,1.0
350.02,673.89,404,132070,0.388,28.26,404,0.0,4,0.138,True,4.0
350.03,834.66,487,132070,0.281,35.5,487,0.0,4,0.138,True,5.0
351.22,486.7,446,132070,0.381,33.4,446,0.0,4,0.138,True,3.0
350.75,985.9,363,132070,0.386,26.86,363,0.0,4,0.138,True,6.0
351.09,1016.4,233,132070,0.137,21.25,233,0.0,4,0.138,False,0.0
351.97,97.96,638,132070,0.461,44.84,638,0.0,4,0.138,True,1.0
352.48,469.96,463,132070,0.355,31.06,463,0.0,4,0.138,True,3.0
353.44,439.95,343,132070,0.371,25.69,343,0.0,4,0.138,True,3.0
353.07,777.86,476,132070,0.165,37.37,476,0.0,4,0.138,True,5.0
352.85,793.91,452,132070,0.415,41.57,452,0.0,4,0.138,True,5.0
354.34,607.75,474,132070,0.421,39.24,474,0.0,4,0.138,True,4.0
355.0,1028.18,202,132070,0.473,17.05,202,0.0,4,0.138,False,0.0
343.87,280.07,433,132070,0.379,32.46,433,0.0,4,0.138,True,2.0
347.78,1034.91,413,132070,0.537,33.16,413,0.0,4,0.138,True,6.0
342.68,1017.15,379,132070,0.309,33.4,379,0.0,4,0.138,True,6.0
343.93,764.73,412,132070,0.308,29.19,412,0.0,4,0.138,True,5.0
341.78,236.07,478,132070,0.383,38.54,478,0.0,4,0.138,True,2.0
342.3,261.45,497,132070,0.331,41.34,497,0.0,4,0.138,True,2.0
266.35,118.69,607,132070,0.26,47.18,607,0.0,4,0.138,True,1.0
277.3,442.96,676,132070,0.344,55.82,676,0.0,4,0.138,True,3.0
278.24,1043.89,638,132070,0.249,43.44,638,0.0,4,0.138,True,6.0
283.18,965.07,623,132070,0.289,45.31,623,0.0,4,0.138,True,6.0
307.35,950.15,562,132070,0.234,42.51,562,0.0,4,0.138,True,6.0
311.02,958.22,642,132070,0.348,47.41,642,0.0,4,0.138,True,6.0
324.86,485.91,599,132070,0.398,47.88,599,0.0,4,0.138,True,3.0
324.86,636.86,626,132070,0.383,47.88,626,0.0,4,0.138,True,4.0
330.36,412.16,610,132070,0.173,47.41,610,0.0,4,0.138,True,3.0
331.28,473.28,584,132070,0.267,43.44,584,0.0,4,0.138,True,3.0
331.26,984.93,677,132070,0.451,56.28,677,0.0,4,0.138,True,6.0
331.08,1028.01,658,132070,0.304,46.24,658,0.0,4,0.138,True,6.0
331.6,49.87,387,132070,0.101,30.59,387,0.0,4,0.138,True,1.0
332.19,281.78,638,132070,0.27,46.94,638,0.0,4,0.138,True,2.0
330.0,302.8,664,132070,0.252,39.24,664,0.0,4,0.138,True,2.0
332.53,429.58,523,132070,0.284,40.64,523,0.0,4,0.138,True,3.0
340.82,479.19,454,132070,0.158,42.04,454,0.0,4,0.138,True,3.0
332.31,588.33,472,132070,0.293,41.34,472,0.0,4,0.138,True,4.0
340.31,789.3,497,132070,0.205,41.81,497,0.0,4,0.138,True,5.0
340.12,645.99,742,132070,0.558,59.55,742,0.0,4,0.138,True,4.0
339.51,627.11,733,132070,0.278,56.28,733,0.0,4,0.138,True,4.0
339.1,445.52,612,132070,0.327,44.61,612,0.0,4,0.138,True,3.0
337.7,991.8,579,132070,0.405,47.41,579,0.0,4,0.138,True,6.0
340.13,432.28,463,132070,0.514,44.61,463,0.0,4,0.138,True,3.0
338.38,295.33,568,132070,0.316,45.31,568,0.0,4,0.138,True,2.0
338.45,273.53,316,132070,0.154,33.63,316,0.0,4,0.138,True,2.0
335.47,1009.05,576,132070,0.287,46.01,576,0.0,4,0.138,True,6.0
335.59,462.98,579,132070,0.242,42.97,579,0.0,4,0.138,True,3.0
332.81,491.62,631,132070,0.203,47.41,631,0.0,4,0.138,True,3.0
338.24,951.19,745,132070,0.393,52.31,745,0.0,4,0.138,True,6.0
347.22,964.7,461,132070,0.205,32.11,461,0.0,5,0.172,True,6.0
345.35,140.17,338,132070,0.413,25.6,338,0.0,5,0.172,True,1.0
346.83,848.11,431,132070,0.455,31.41,431,0.0,5,0.172,True,5.0
347.39,622.39,397,132070,0.365,36.07,397,0.0,5,0.172,True,4.0
347.27,427.07,433,132070,0.343,29.09,433,0.0,5,0.172,True,3.0
345.25,441.06,572,132070,0.43,41.65,572,0.0,5,0.172,True,3.0
344.12,1040.64,397,132070,0.196,29.09,397,0.0,5,0.172,True,6.0
341.81,971.34,427,132070,0.33,31.18,427,0.0,5,0.172,True,6.0
343.81,614.59,339,132070,0.405,28.16,339,0.0,5,0.172,True,4.0
344.2,455.83,369,132070,0.412,32.81,369,0.0,5,0.172,True,3.0
343.34,279.92,452,132070,0.343,34.67,452,0.0,5,0.172,True,2.0
342.14,1012.86,421,132070,0.536,33.51,421,0.0,5,0.172,True,6.0
342.38,763.01,357,132070,0.186,28.86,357,0.0,5,0.172,True,5.0
346.81,1032.92,420,132070,0.494,33.04,420,0.0,5,0.172,True,6.0
343.71,824.08,361,132070,0.435,27.23,361,0.0,5,0.172,True,5.0
348.3,243.98,566,132070,0.442,42.35,566,0.0,5,0.172,True,2.0
356.23,249.12,203,132070,0.219,11.4,203,0.0,5,0.172,False,0.0
349.06,490.79,505,132070,0.398,40.72,505,0.0,5,0.172,True,3.0
342.28,261.48,503,132070,0.349,42.12,503,0.0,5,0.172,True,2.0
356.58,993.66,218,132070,0.408,19.78,218,0.0,5,0.172,False,0.0
354.64,655.19,243,132070,0.317,18.62,243,0.0,5,0.172,False,0.0
353.78,778.14,480,132070,0.115,38.63,480,0.0,5,0.172,True,5.0
353.81,605.05,452,132070,0.439,32.81,452,0.0,5,0.172,True,4.0
368.79,948.79,229,132070,0.344,19.08,229,0.0,5,0.172,False,0.0
353.63,442.55,308,132070,0.37,25.83,308,0.0,5,0.172,True,3.0
353.31,794.0,413,132070,0.285,37.0,413,0.0,5,0.172,True,5.0
353.16,100.8,563,132070,0.49,43.98,563,0.0,5,0.172,True,1.0
352.48,470.01,470,132070,0.397,30.95,470,0.0,5,0.172,True,3.0
350.67,119.97,510,132070,0.401,38.63,510,0.0,5,0.172,True,1.0
350.14,987.89,319,132070,0.326,22.11,319,0.0,5,0.172,True,6.0
350.3,835.77,512,132070,0.298,34.67,512,0.0,5,0.172,True,5.0
350.12,674.23,328,132070,0.343,24.67,328,0.0,5,0.172,True,4.0
