y,x,frame,t,vial,climbing,1
29.7,72.7,9,0.36,1,climbing,
22.42,34.04,9,0.36,1,climbing,
234.33,81.94,10,0.4,1,climbing,
88.52,58.41,10,0.4,1,climbing,
88.09,49.99,10,0.4,1,climbing,
74.06,32.37,10,0.4,1,climbing,
50.99,16.95,10,0.4,1,climbing,
50.37,60.17,10,0.4,1,climbing,
48.97,45.97,10,0.4,1,climbing,
40.44,19.06,10,0.4,1,climbing,
37.91,69.04,10,0.4,1,climbing,
37.81,59.46,10,0.4,1,climbing,
35.65,77.11,10,0.4,1,climbing,
33.97,31.81,10,0.4,1,climbing,
31.93,44.79,10,0.4,1,climbing,
30.98,53.17,10,0.4,1,climbing,
22.43,34.01,10,0.4,1,climbing,
234.31,81.86,11,0.44,1,climbing,
90.64,58.1,11,0.44,1,climbing,
88.28,49.95,11,0.44,1,climbing,
76.1,32.28,11,0.44,1,climbing,
51.22,60.07,11,0.44,1,climbing,
51.17,17.0,11,0.44,1,climbing,
47.94,45.93,11,0.44,1,climbing,
41.03,19.24,11,0.44,1,climbing,
38.2,69.7,11,0.44,1,climbing,
37.85,59.48,11,0.44,1,climbing,
36.94,45.48,11,0.44,1,climbing,
36.72,31.41,11,0.44,1,climbing,
36.07,77.49,11,0.44,1,climbing,
30.39,51.44,11,0.44,1,climbing,
22.44,34.06,11,0.44,1,climbing,
234.4,81.8,12,0.48,1,climbing,
92.86,57.54,12,0.48,1,climbing,
89.08,49.87,12,0.48,1,climbing,
78.02,31.93,12,0.48,1,climbing,
51.38,59.91,12,0.48,1,climbing,
47.9,46.58,12,0.48,1,climbing,
41.26,19.12,12,0.48,1,climbing,
38.61,71.12,12,0.48,1,climbing,
37.77,59.62,12,0.48,1,climbing,
37.13,46.06,12,0.48,1,climbing,
37.07,31.17,12,0.48,1,climbing,
36.62,79.03,12,0.48,1,climbing,
30.24,74.17,12,0.48,1,climbing,
29.92,50.61,12,0.48,1,climbing,
22.48,34.04,12,0.48,1,climbing,
234.47,81.76,13,0.52,1,climbing,
94.61,56.91,13,0.52,1,climbing,
89.21,49.77,13,0.52,1,climbing,
84.53,30.76,13,0.52,1,climbing,
52.29,59.49,13,0.52,1,climbing,
48.02,46.9,13,0.52,1,climbing,
42.13,19.03,13,0.52,1,climbing,
39.11,74.03,13,0.52,1,climbing,
37.41,45.57,13,0.52,1,climbing,
37.35,32.25,13,0.52,1,climbing,
34.47,64.74,13,0.52,1,climbing,
32.16,18.39,13,0.52,1,climbing,
31.03,75.15,13,0.52,1,climbing,
29.26,49.99,13,0.52,1,climbing,
22.47,34.03,13,0.52,1,climbing,
95.82,56.85,14,0.56,1,climbing,
90.26,49.9,14,0.56,1,climbing,
82.24,31.05,14,0.56,1,climbing,
56.49,58.78,14,0.56,1,climbing,
45.45,44.3,14,0.56,1,climbing,
42.31,19.05,14,0.56,1,climbing,
39.31,74.16,14,0.56,1,climbing,
37.62,33.24,14,0.56,1,climbing,
37.35,45.5,14,0.56,1,climbing,
35.05,65.18,14,0.56,1,climbing,
28.99,50.1,14,0.56,1,climbing,
22.47,34.03,14,0.56,1,climbing,
234.37,81.16,15,0.6,1,climbing,
96.73,57.27,15,0.6,1,climbing,
91.1,50.15,15,0.6,1,climbing,
84.24,30.34,15,0.6,1,climbing,
56.85,58.74,15,0.6,1,climbing,
46.09,45.01,15,0.6,1,climbing,
43.15,19.47,15,0.6,1,climbing,
37.69,33.35,15,0.6,1,climbing,
37.58,46.07,15,0.6,1,climbing,
35.07,65.64,15,0.6,1,climbing,
34.08,18.47,15,0.6,1,climbing,
28.97,50.18,15,0.6,1,climbing,
22.49,34.03,15,0.6,1,climbing,
98.65,56.99,16,0.64,1,climbing,
92.15,50.12,16,0.64,1,climbing,
89.89,28.61,16,0.64,1,climbing,
57.66,58.35,16,0.64,1,climbing,
46.22,45.37,16,0.64,1,climbing,
44.14,18.85,16,0.64,1,climbing,
39.45,74.55,16,0.64,1,climbing,
37.94,34.01,16,0.64,1,climbing,
37.6,46.4,16,0.64,1,climbing,
34.65,65.73,16,0.64,1,climbing,
34.48,18.44,16,0.64,1,climbing,
29.05,50.23,16,0.64,1,climbing,
22.47,34.05,16,0.64,1,climbing,
236.25,52.96,17,0.68,1,climbing,
234.25,81.08,17,0.68,1,climbing,
95.96,57.8,17,0.68,1,climbing,
92.25,49.83,17,0.68,1,climbing,
91.85,27.74,17,0.68,1,climbing,
57.84,57.87,17,0.68,1,climbing,
46.3,45.54,17,0.68,1,climbing,
45.07,18.91,17,0.68,1,climbing,
40.16,61.29,17,0.68,1,climbing,
39.86,75.53,17,0.68,1,climbing,
38.61,35.78,17,0.68,1,climbing,
33.67,18.15,17,0.68,1,climbing,
29.1,50.1,17,0.68,1,climbing,
22.53,33.97,17,0.68,1,climbing,
236.21,52.92,18,0.72,1,climbing,
234.4,81.0,18,0.72,1,climbing,
96.34,57.62,18,0.72,1,climbing,
92.17,49.57,18,0.72,1,climbing,
91.14,27.84,18,0.72,1,climbing,
58.64,57.32,18,0.72,1,climbing,
48.69,51.94,18,0.72,1,climbing,
46.23,18.68,18,0.72,1,climbing,
40.37,61.35,18,0.72,1,climbing,
39.97,75.91,18,0.72,1,climbing,
38.8,36.81,18,0.72,1,climbing,
35.89,46.45,18,0.72,1,climbing,
33.49,18.12,18,0.72,1,climbing,
22.47,34.01,18,0.72,1,climbing,
234.47,80.98,19,0.76,1,climbing,
97.99,57.04,19,0.76,1,climbing,
94.13,27.22,19,0.76,1,climbing,
91.2,50.01,19,0.76,1,climbing,
62.84,16.4,19,0.76,1,climbing,
58.89,57.42,19,0.76,1,climbing,
48.69,52.7,19,0.76,1,climbing,
48.04,18.34,19,0.76,1,climbing,
40.74,61.96,19,0.76,1,climbing,
39.07,37.5,19,0.76,1,climbing,
33.51,18.23,19,0.76,1,climbing,
32.42,73.28,19,0.76,1,climbing,
28.83,50.29,19,0.76,1,climbing,
22.49,34.02,19,0.76,1,climbing,
234.66,81.47,20,0.8,1,climbing,
98.23,57.11,20,0.8,1,climbing,
96.13,27.16,20,0.8,1,climbing,
91.09,49.83,20,0.8,1,climbing,
65.61,16.42,20,0.8,1,climbing,
59.66,57.67,20,0.8,1,climbing,
49.28,53.68,20,0.8,1,climbing,
48.23,18.4,20,0.8,1,climbing,
41.01,62.63,20,0.8,1,climbing,
39.36,39.96,20,0.8,1,climbing,
33.55,18.37,20,0.8,1,climbing,
32.54,72.94,20,0.8,1,climbing,
28.76,50.87,20,0.8,1,climbing,
22.47,34.04,20,0.8,1,climbing,
236.3,14.23,21,0.84,1,climbing,
234.73,81.48,21,0.84,1,climbing,
102.85,54.45,21,0.84,1,climbing,
98.19,26.91,21,0.84,1,climbing,
91.36,49.65,21,0.84,1,climbing,
66.73,16.45,21,0.84,1,climbing,
60.63,58.15,21,0.84,1,climbing,
49.56,54.58,21,0.84,1,climbing,
49.26,18.22,21,0.84,1,climbing,
41.18,62.79,21,0.84,1,climbing,
39.85,76.2,21,0.84,1,climbing,
39.74,41.23,21,0.84,1,climbing,
37.7,49.95,21,0.84,1,climbing,
28.7,50.81,21,0.84,1,climbing,
22.43,34.1,21,0.84,1,climbing,
236.32,14.25,22,0.88,1,climbing,
236.09,26.8,22,0.88,1,climbing,
234.33,80.43,22,0.88,1,climbing,
103.92,53.98,22,0.88,1,climbing,
100.32,26.06,22,0.88,1,climbing,
92.4,49.31,22,0.88,1,climbing,
68.89,16.34,22,0.88,1,climbing,
60.82,58.0,22,0.88,1,climbing,
50.27,54.47,22,0.88,1,climbing,
50.14,17.93,22,0.88,1,climbing,
41.26,62.84,22,0.88,1,climbing,
40.28,42.77,22,0.88,1,climbing,
37.14,82.58,22,0.88,1,climbing,
35.46,68.74,22,0.88,1,climbing,
29.1,50.94,22,0.88,1,climbing,
22.47,34.07,22,0.88,1,climbing,
236.38,14.24,23,0.92,1,climbing,
236.29,52.91,23,0.92,1,climbing,
236.14,26.77,23,0.92,1,climbing,
234.39,80.36,23,0.92,1,climbing,
104.91,53.89,23,0.92,1,climbing,
102.23,25.17,23,0.92,1,climbing,
93.2,49.09,23,0.92,1,climbing,
70.65,16.18,23,0.92,1,climbing,
61.86,57.61,23,0.92,1,climbing,
52.03,17.97,23,0.92,1,climbing,
50.89,54.44,23,0.92,1,climbing,
42.63,63.31,23,0.92,1,climbing,
36.52,49.19,23,0.92,1,climbing,
35.76,68.72,23,0.92,1,climbing,
28.66,51.04,23,0.92,1,climbing,
22.48,34.03,23,0.92,1,climbing,
236.42,53.01,24,0.96,1,climbing,
236.26,14.27,24,0.96,1,climbing,
234.48,45.15,24,0.96,1,climbing,
234.32,80.28,24,0.96,1,climbing,
105.52,53.8,24,0.96,1,climbing,
103.82,23.92,24,0.96,1,climbing,
93.18,48.96,24,0.96,1,climbing,
71.94,15.96,24,0.96,1,climbing,
62.64,57.03,24,0.96,1,climbing,
53.23,17.89,24,0.96,1,climbing,
51.03,54.02,24,0.96,1,climbing,
43.48,64.0,24,0.96,1,climbing,
39.63,75.58,24,0.96,1,climbing,
35.42,68.59,24,0.96,1,climbing,
31.98,18.08,24,0.96,1,climbing,
29.17,51.27,24,0.96,1,climbing,
22.46,34.07,24,0.96,1,climbing,
236.3,52.28,25,1.0,1,climbing,
236.28,14.24,25,1.0,1,climbing,
236.06,26.58,25,1.0,1,climbing,
234.38,80.24,25,1.0,1,climbing,
106.78,53.35,25,1.0,1,climbing,
106.14,22.04,25,1.0,1,climbing,
95.67,48.02,25,1.0,1,climbing,
74.86,15.7,25,1.0,1,climbing,
63.65,56.37,25,1.0,1,climbing,
54.19,17.68,25,1.0,1,climbing,
51.14,54.91,25,1.0,1,climbing,
43.52,64.26,25,1.0,1,climbing,
40.7,48.17,25,1.0,1,climbing,
40.04,75.48,25,1.0,1,climbing,
35.81,68.69,25,1.0,1,climbing,
32.35,18.18,25,1.0,1,climbing,
22.47,33.98,25,1.0,1,climbing,
236.24,52.24,26,1.04,1,climbing,
236.19,14.2,26,1.04,1,climbing,
234.71,80.76,26,1.04,1,climbing,
108.15,20.6,26,1.04,1,climbing,
107.92,52.96,26,1.04,1,climbing,
96.42,48.06,26,1.04,1,climbing,
76.67,15.76,26,1.04,1,climbing,
63.85,56.37,26,1.04,1,climbing,
55.22,17.48,26,1.04,1,climbing,
51.18,55.84,26,1.04,1,climbing,
43.56,64.17,26,1.04,1,climbing,
40.75,49.52,26,1.04,1,climbing,
40.14,75.47,26,1.04,1,climbing,
35.43,68.72,26,1.04,1,climbing,
32.96,18.28,26,1.04,1,climbing,
30.58,51.74,26,1.04,1,climbing,
22.47,34.01,26,1.04,1,climbing,
236.31,52.21,27,1.08,1,climbing,
236.09,14.03,27,1.08,1,climbing,
235.94,26.66,27,1.08,1,climbing,
234.56,80.05,27,1.08,1,climbing,
232.45,121.87,27,1.08,1,climbing,
231.79,64.45,27,1.08,1,climbing,
109.96,18.6,27,1.08,1,climbing,
105.34,54.07,27,1.08,1,climbing,
94.3,48.17,27,1.08,1,climbing,
78.79,15.52,27,1.08,1,climbing,
64.61,56.25,27,1.08,1,climbing,
60.67,16.67,27,1.08,1,climbing,
52.08,55.89,27,1.08,1,climbing,
43.65,64.19,27,1.08,1,climbing,
40.69,49.65,27,1.08,1,climbing,
40.03,75.43,27,1.08,1,climbing,
35.11,68.65,27,1.08,1,climbing,
32.87,18.12,27,1.08,1,climbing,
22.9,80.06,27,1.08,1,climbing,
22.46,33.99,27,1.08,1,climbing,
236.75,52.1,28,1.12,1,climbing,
236.15,13.77,28,1.12,1,climbing,
235.79,26.16,28,1.12,1,climbing,
234.95,87.64,28,1.12,1,climbing,
232.91,121.4,28,1.12,1,climbing,
112.05,17.01,28,1.12,1,climbing,
110.71,52.78,28,1.12,1,climbing,
94.3,47.77,28,1.12,1,climbing,
78.49,15.12,28,1.12,1,climbing,
65.53,56.65,28,1.12,1,climbing,
61.54,16.31,28,1.12,1,climbing,
52.87,57.63,28,1.12,1,climbing,
43.88,64.62,28,1.12,1,climbing,
40.67,49.56,28,1.12,1,climbing,
39.98,75.46,28,1.12,1,climbing,
35.38,67.87,28,1.12,1,climbing,
22.4,33.95,28,1.12,1,climbing,
237.74,65.72,29,1.16,1,climbing,
236.31,13.39,29,1.16,1,climbing,
235.85,25.99,29,1.16,1,climbing,
232.99,121.28,29,1.16,1,climbing,
114.15,15.81,29,1.16,1,climbing,
108.42,53.38,29,1.16,1,climbing,
96.62,47.01,29,1.16,1,climbing,
80.46,15.01,29,1.16,1,climbing,
63.35,56.3,29,1.16,1,climbing,
61.75,16.17,29,1.16,1,climbing,
53.43,57.96,29,1.16,1,climbing,
42.17,64.39,29,1.16,1,climbing,
39.84,76.6,29,1.16,1,climbing,
32.16,17.05,29,1.16,1,climbing,
29.24,51.53,29,1.16,1,climbing,
22.91,79.99,29,1.16,1,climbing,
22.41,33.96,29,1.16,1,climbing,
237.7,65.62,30,1.2,1,climbing,
236.85,51.14,30,1.2,1,climbing,
236.47,13.17,30,1.2,1,climbing,
235.83,25.99,30,1.2,1,climbing,
233.08,121.09,30,1.2,1,climbing,
116.35,15.11,30,1.2,1,climbing,
109.96,52.71,30,1.2,1,climbing,
96.55,46.9,30,1.2,1,climbing,
82.92,14.84,30,1.2,1,climbing,
64.22,56.06,30,1.2,1,climbing,
61.69,15.88,30,1.2,1,climbing,
54.03,58.54,30,1.2,1,climbing,
44.61,65.96,30,1.2,1,climbing,
39.75,76.51,30,1.2,1,climbing,
35.93,68.64,30,1.2,1,climbing,
35.23,45.17,30,1.2,1,climbing,
34.63,59.29,30,1.2,1,climbing,
32.69,16.84,30,1.2,1,climbing,
22.95,80.06,30,1.2,1,climbing,
22.4,33.93,30,1.2,1,climbing,
236.71,51.1,31,1.24,1,climbing,
236.33,13.02,31,1.24,1,climbing,
235.82,25.96,31,1.24,1,climbing,
235.43,36.38,31,1.24,1,climbing,
234.78,87.22,31,1.24,1,climbing,
232.92,120.91,31,1.24,1,climbing,
118.4,14.74,31,1.24,1,climbing,
110.19,52.11,31,1.24,1,climbing,
94.25,47.17,31,1.24,1,climbing,
83.96,14.43,31,1.24,1,climbing,
66.79,56.02,31,1.24,1,climbing,
61.52,15.59,31,1.24,1,climbing,
54.78,58.7,31,1.24,1,climbing,
41.54,64.45,31,1.24,1,climbing,
39.79,74.59,31,1.24,1,climbing,
35.19,44.64,31,1.24,1,climbing,
34.19,59.13,31,1.24,1,climbing,
22.34,33.93,31,1.24,1,climbing,
235.72,25.52,32,1.28,1,climbing,
235.42,36.07,32,1.28,1,climbing,
234.81,87.16,32,1.28,1,climbing,
232.9,120.75,32,1.28,1,climbing,
229.23,70.81,32,1.28,1,climbing,
121.07,13.95,32,1.28,1,climbing,
110.34,51.79,32,1.28,1,climbing,
94.28,46.97,32,1.28,1,climbing,
88.87,14.11,32,1.28,1,climbing,
64.35,55.4,32,1.28,1,climbing,
55.12,58.93,32,1.28,1,climbing,
42.22,65.13,32,1.28,1,climbing,
39.75,14.86,32,1.28,1,climbing,
39.71,74.46,32,1.28,1,climbing,
35.07,43.78,32,1.28,1,climbing,
34.08,58.97,32,1.28,1,climbing,
22.35,33.91,32,1.28,1,climbing,
236.76,51.13,33,1.32,1,climbing,
235.81,25.95,33,1.32,1,climbing,
235.53,36.28,33,1.32,1,climbing,
234.86,87.17,33,1.32,1,climbing,
232.96,120.8,33,1.32,1,climbing,
124.04,13.77,33,1.32,1,climbing,
110.41,52.0,33,1.32,1,climbing,
94.31,47.22,33,1.32,1,climbing,
90.46,14.3,33,1.32,1,climbing,
80.57,19.0,33,1.32,1,climbing,
67.88,55.99,33,1.32,1,climbing,
59.49,16.04,33,1.32,1,climbing,
55.82,59.86,33,1.32,1,climbing,
42.48,65.11,33,1.32,1,climbing,
40.65,15.0,33,1.32,1,climbing,
40.11,50.37,33,1.32,1,climbing,
39.76,74.56,33,1.32,1,climbing,
35.28,43.57,33,1.32,1,climbing,
34.09,59.27,33,1.32,1,climbing,
22.77,80.05,33,1.32,1,climbing,
22.38,33.93,33,1.32,1,climbing,
237.58,65.29,34,1.36,1,climbing,
236.38,12.98,34,1.36,1,climbing,
235.83,26.01,34,1.36,1,climbing,
234.79,87.21,34,1.36,1,climbing,
233.0,120.92,34,1.36,1,climbing,
126.43,13.82,34,1.36,1,climbing,
111.07,52.0,34,1.36,1,climbing,
96.56,47.04,34,1.36,1,climbing,
91.9,14.59,34,1.36,1,climbing,
82.29,18.16,34,1.36,1,climbing,
68.43,56.42,34,1.36,1,climbing,
60.16,16.02,34,1.36,1,climbing,
56.67,60.97,34,1.36,1,climbing,
43.3,65.85,34,1.36,1,climbing,
40.89,15.06,34,1.36,1,climbing,
40.08,50.49,34,1.36,1,climbing,
39.74,75.23,34,1.36,1,climbing,
35.33,42.8,34,1.36,1,climbing,
34.21,59.49,34,1.36,1,climbing,
22.36,33.96,34,1.36,1,climbing,
238.24,38.46,35,1.4,1,climbing,
237.93,64.77,35,1.4,1,climbing,
237.82,50.15,35,1.4,1,climbing,
235.29,25.99,35,1.4,1,climbing,
234.78,87.17,35,1.4,1,climbing,
232.83,120.85,35,1.4,1,climbing,
229.25,70.55,35,1.4,1,climbing,
129.2,13.48,35,1.4,1,climbing,
116.55,49.98,35,1.4,1,climbing,
96.67,47.09,35,1.4,1,climbing,
93.82,14.28,35,1.4,1,climbing,
85.07,17.72,35,1.4,1,climbing,
68.69,56.28,35,1.4,1,climbing,
60.25,15.85,35,1.4,1,climbing,
57.12,60.85,35,1.4,1,climbing,
44.12,66.09,35,1.4,1,climbing,
41.62,14.91,35,1.4,1,climbing,
39.93,50.42,35,1.4,1,climbing,
39.8,75.19,35,1.4,1,climbing,
35.4,41.17,35,1.4,1,climbing,
34.57,67.06,35,1.4,1,climbing,
22.91,79.98,35,1.4,1,climbing,
22.38,33.94,35,1.4,1,climbing,
238.3,37.97,36,1.44,1,climbing,
235.19,25.96,36,1.44,1,climbing,
232.86,120.8,36,1.44,1,climbing,
232.33,59.74,36,1.44,1,climbing,
132.59,13.36,36,1.44,1,climbing,
117.62,49.89,36,1.44,1,climbing,
94.21,47.12,36,1.44,1,climbing,
87.38,17.17,36,1.44,1,climbing,
69.42,56.17,36,1.44,1,climbing,
61.27,15.64,36,1.44,1,climbing,
57.7,61.53,36,1.44,1,climbing,
44.25,65.85,36,1.44,1,climbing,
42.61,14.77,36,1.44,1,climbing,
39.81,50.21,36,1.44,1,climbing,
39.66,75.77,36,1.44,1,climbing,
35.45,40.6,36,1.44,1,climbing,
35.24,66.79,36,1.44,1,climbing,
22.95,79.97,36,1.44,1,climbing,
22.4,33.93,36,1.44,1,climbing,
238.39,37.97,37,1.48,1,climbing,
238.07,49.32,37,1.48,1,climbing,
235.15,25.95,37,1.48,1,climbing,
232.84,120.76,37,1.48,1,climbing,
232.48,59.39,37,1.48,1,climbing,
229.63,69.43,37,1.48,1,climbing,
133.99,13.44,37,1.48,1,climbing,
118.95,49.53,37,1.48,1,climbing,
93.43,47.09,37,1.48,1,climbing,
89.05,16.63,37,1.48,1,climbing,
69.58,55.97,37,1.48,1,climbing,
62.04,15.68,37,1.48,1,climbing,
58.01,62.56,37,1.48,1,climbing,
45.15,65.71,37,1.48,1,climbing,
43.67,14.74,37,1.48,1,climbing,
40.04,50.55,37,1.48,1,climbing,
40.0,75.75,37,1.48,1,climbing,
36.39,39.83,37,1.48,1,climbing,
34.91,66.77,37,1.48,1,climbing,
23.08,79.92,37,1.48,1,climbing,
22.38,33.95,37,1.48,1,climbing,
232.84,120.84,38,1.52,1,climbing,
232.44,59.39,38,1.52,1,climbing,
229.59,69.47,38,1.52,1,climbing,
135.35,13.84,38,1.52,1,climbing,
120.68,48.95,38,1.52,1,climbing,
94.23,47.69,38,1.52,1,climbing,
92.13,16.95,38,1.52,1,climbing,
69.65,56.05,38,1.52,1,climbing,
62.5,16.21,38,1.52,1,climbing,
59.06,63.79,38,1.52,1,climbing,
46.16,64.77,38,1.52,1,climbing,
42.58,15.15,38,1.52,1,climbing,
40.41,51.24,38,1.52,1,climbing,
40.27,76.73,38,1.52,1,climbing,
36.93,39.11,38,1.52,1,climbing,
35.25,66.79,38,1.52,1,climbing,
23.04,79.92,38,1.52,1,climbing,
22.38,33.94,38,1.52,1,climbing,
238.4,39.15,39,1.56,1,climbing,
238.11,65.73,39,1.56,1,climbing,
237.9,51.04,39,1.56,1,climbing,
237.1,75.17,39,1.56,1,climbing,
234.71,87.13,39,1.56,1,climbing,
232.81,120.83,39,1.56,1,climbing,
232.34,59.57,39,1.56,1,climbing,
138.23,14.77,39,1.56,1,climbing,
122.7,49.07,39,1.56,1,climbing,
96.56,48.95,39,1.56,1,climbing,
95.98,17.42,39,1.56,1,climbing,
69.79,56.22,39,1.56,1,climbing,
68.66,16.2,39,1.56,1,climbing,
60.69,65.53,39,1.56,1,climbing,
48.85,64.15,39,1.56,1,climbing,
43.38,15.97,39,1.56,1,climbing,
41.91,55.4,39,1.56,1,climbing,
40.28,77.04,39,1.56,1,climbing,
36.82,39.15,39,1.56,1,climbing,
35.93,67.86,39,1.56,1,climbing,
22.43,34.03,39,1.56,1,climbing,
236.43,12.98,40,1.6,1,climbing,
234.72,87.19,40,1.6,1,climbing,
232.86,120.89,40,1.6,1,climbing,
232.31,59.72,40,1.6,1,climbing,
140.21,15.52,40,1.6,1,climbing,
119.91,51.8,40,1.6,1,climbing,
103.46,16.57,40,1.6,1,climbing,
96.68,49.5,40,1.6,1,climbing,
70.39,56.55,40,1.6,1,climbing,
66.24,17.08,40,1.6,1,climbing,
61.0,65.62,40,1.6,1,climbing,
49.03,64.42,40,1.6,1,climbing,
44.28,16.23,40,1.6,1,climbing,
40.51,52.05,40,1.6,1,climbing,
40.31,77.67,40,1.6,1,climbing,
37.22,39.33,40,1.6,1,climbing,
34.02,66.13,40,1.6,1,climbing,
22.44,34.09,40,1.6,1,climbing,
238.52,66.14,41,1.64,1,climbing,
237.97,51.63,41,1.64,1,climbing,
236.5,13.01,41,1.64,1,climbing,
234.69,87.18,41,1.64,1,climbing,
233.0,120.93,41,1.64,1,climbing,
232.31,59.75,41,1.64,1,climbing,
142.34,16.09,41,1.64,1,climbing,
