y,x,frame,t,vial,climbing,3
160.79,15.39,0,0.0,1.0,climbing,3
124.73,105.8,0,0.0,1.0,climbing,3
108.9,72.0,0,0.0,1.0,climbing,3
90.71,117.69,0,0.0,1.0,climbing,3
80.81,112.37,0,0.0,1.0,climbing,3
71.32,62.06,0,0.0,1.0,climbing,3
51.78,107.92,0,0.0,1.0,climbing,3
49.68,81.07,0,0.0,1.0,climbing,3
45.61,70.21,0,0.0,1.0,climbing,3
26.34,16.86,0,0.0,1.0,climbing,3
25.05,71.97,0,0.0,1.0,climbing,3
23.26,84.92,0,0.0,1.0,climbing,3
23.14,27.72,0,0.0,1.0,climbing,3
23.01,57.89,0,0.0,1.0,climbing,3
19.05,11.45,0,0.0,1.0,climbing,3
17.75,103.39,0,0.0,1.0,climbing,3
14.89,38.8,0,0.0,1.0,climbing,3
383.69,17.91,1,0.034,1.0,climbing,3
358.91,16.81,1,0.034,1.0,climbing,3
164.87,15.36,1,0.034,1.0,climbing,3
128.68,108.76,1,0.034,1.0,climbing,3
111.65,74.03,1,0.034,1.0,climbing,3
93.75,117.71,1,0.034,1.0,climbing,3
74.04,66.03,1,0.034,1.0,climbing,3
55.11,82.14,1,0.034,1.0,climbing,3
48.17,107.97,1,0.034,1.0,climbing,3
47.47,70.47,1,0.034,1.0,climbing,3
29.88,17.44,1,0.034,1.0,climbing,3
27.97,88.96,1,0.034,1.0,climbing,3
26.5,29.69,1,0.034,1.0,climbing,3
24.83,73.92,1,0.034,1.0,climbing,3
22.62,57.68,1,0.034,1.0,climbing,3
18.68,11.78,1,0.034,1.0,climbing,3
17.35,105.25,1,0.034,1.0,climbing,3
14.66,33.86,1,0.034,1.0,climbing,3
170.5,15.96,2,0.069,1.0,climbing,3
130.0,109.23,2,0.069,1.0,climbing,3
118.93,81.66,2,0.069,1.0,climbing,3
100.9,117.82,2,0.069,1.0,climbing,3
85.2,112.14,2,0.069,1.0,climbing,3
76.89,70.15,2,0.069,1.0,climbing,3
58.86,79.26,2,0.069,1.0,climbing,3
55.83,105.96,2,0.069,1.0,climbing,3
47.06,69.14,2,0.069,1.0,climbing,3
36.21,19.9,2,0.069,1.0,climbing,3
29.81,92.2,2,0.069,1.0,climbing,3
26.58,32.22,2,0.069,1.0,climbing,3
25.12,74.93,2,0.069,1.0,climbing,3
22.81,57.71,2,0.069,1.0,climbing,3
18.97,12.18,2,0.069,1.0,climbing,3
18.45,108.94,2,0.069,1.0,climbing,3
176.57,17.64,3,0.103,1.0,climbing,3
133.03,111.97,3,0.103,1.0,climbing,3
123.14,82.2,3,0.103,1.0,climbing,3
104.48,118.62,3,0.103,1.0,climbing,3
92.03,110.8,3,0.103,1.0,climbing,3
77.94,76.07,3,0.103,1.0,climbing,3
61.41,78.32,3,0.103,1.0,climbing,3
56.78,105.16,3,0.103,1.0,climbing,3
53.0,68.99,3,0.103,1.0,climbing,3
40.97,23.01,3,0.103,1.0,climbing,3
32.04,97.89,3,0.103,1.0,climbing,3
26.05,34.05,3,0.103,1.0,climbing,3
24.85,84.84,3,0.103,1.0,climbing,3
22.83,57.54,3,0.103,1.0,climbing,3
20.55,112.09,3,0.103,1.0,climbing,3
20.54,12.28,3,0.103,1.0,climbing,3
17.49,26.07,3,0.103,1.0,climbing,3
15.27,82.98,3,0.103,1.0,climbing,3
385.63,15.95,4,0.138,1.0,climbing,3
181.7,18.49,4,0.138,1.0,climbing,3
137.13,113.79,4,0.138,1.0,climbing,3
128.59,82.34,4,0.138,1.0,climbing,3
105.7,118.54,4,0.138,1.0,climbing,3
96.02,109.85,4,0.138,1.0,climbing,3
78.05,83.05,4,0.138,1.0,climbing,3
63.81,80.9,4,0.138,1.0,climbing,3
61.94,66.29,4,0.138,1.0,climbing,3
58.62,104.13,4,0.138,1.0,climbing,3
44.05,25.11,4,0.138,1.0,climbing,3
30.21,100.02,4,0.138,1.0,climbing,3
26.88,37.15,4,0.138,1.0,climbing,3
25.01,84.96,4,0.138,1.0,climbing,3
22.67,56.85,4,0.138,1.0,climbing,3
20.74,12.67,4,0.138,1.0,climbing,3
20.52,110.11,4,0.138,1.0,climbing,3
16.59,24.31,4,0.138,1.0,climbing,3
14.76,84.82,4,0.138,1.0,climbing,3
186.62,17.95,5,0.172,1.0,climbing,3
140.02,116.17,5,0.172,1.0,climbing,3
130.22,81.16,5,0.172,1.0,climbing,3
109.64,118.92,5,0.172,1.0,climbing,3
106.39,104.44,5,0.172,1.0,climbing,3
78.29,89.93,5,0.172,1.0,climbing,3
71.48,78.1,5,0.172,1.0,climbing,3
64.02,67.29,5,0.172,1.0,climbing,3
59.58,103.36,5,0.172,1.0,climbing,3
47.86,30.05,5,0.172,1.0,climbing,3
31.85,104.98,5,0.172,1.0,climbing,3
28.07,39.01,5,0.172,1.0,climbing,3
24.65,85.0,5,0.172,1.0,climbing,3
22.71,54.63,5,0.172,1.0,climbing,3
20.57,109.07,5,0.172,1.0,climbing,3
20.07,10.82,5,0.172,1.0,climbing,3
18.56,41.02,5,0.172,1.0,climbing,3
15.71,27.53,5,0.172,1.0,climbing,3
15.1,84.19,5,0.172,1.0,climbing,3
186.11,16.84,6,0.207,1.0,climbing,3
144.77,118.05,6,0.207,1.0,climbing,3
132.19,79.68,6,0.207,1.0,climbing,3
113.74,118.54,6,0.207,1.0,climbing,3
110.84,102.2,6,0.207,1.0,climbing,3
79.84,93.9,6,0.207,1.0,climbing,3
76.9,78.18,6,0.207,1.0,climbing,3
70.06,65.32,6,0.207,1.0,climbing,3
60.9,102.06,6,0.207,1.0,climbing,3
51.71,34.23,6,0.207,1.0,climbing,3
37.77,45.73,6,0.207,1.0,climbing,3
31.96,107.13,6,0.207,1.0,climbing,3
24.83,87.95,6,0.207,1.0,climbing,3
20.61,106.05,6,0.207,1.0,climbing,3
20.12,11.11,6,0.207,1.0,climbing,3
17.99,44.19,6,0.207,1.0,climbing,3
15.22,26.17,6,0.207,1.0,climbing,3
14.22,91.69,6,0.207,1.0,climbing,3
12.48,105.38,6,0.207,1.0,climbing,3
190.18,16.88,7,0.241,1.0,climbing,3
146.0,119.36,7,0.241,1.0,climbing,3
142.7,79.56,7,0.241,1.0,climbing,3
117.79,118.31,7,0.241,1.0,climbing,3
114.91,98.05,7,0.241,1.0,climbing,3
80.88,67.05,7,0.241,1.0,climbing,3
80.83,77.27,7,0.241,1.0,climbing,3
80.01,97.08,7,0.241,1.0,climbing,3
62.93,101.1,7,0.241,1.0,climbing,3
53.88,41.1,7,0.241,1.0,climbing,3
36.99,44.89,7,0.241,1.0,climbing,3
31.22,110.02,7,0.241,1.0,climbing,3
24.94,90.04,7,0.241,1.0,climbing,3
21.71,11.27,7,0.241,1.0,climbing,3
21.11,104.12,7,0.241,1.0,climbing,3
19.01,52.8,7,0.241,1.0,climbing,3
15.03,30.75,7,0.241,1.0,climbing,3
14.08,92.81,7,0.241,1.0,climbing,3
196.14,18.02,8,0.276,1.0,climbing,3
148.96,120.95,8,0.276,1.0,climbing,3
148.72,78.09,8,0.276,1.0,climbing,3
120.87,118.46,8,0.276,1.0,climbing,3
119.06,96.11,8,0.276,1.0,climbing,3
83.8,75.85,8,0.276,1.0,climbing,3
82.06,65.99,8,0.276,1.0,climbing,3
81.26,100.99,8,0.276,1.0,climbing,3
63.86,99.99,8,0.276,1.0,climbing,3
56.78,50.92,8,0.276,1.0,climbing,3
42.06,50.05,8,0.276,1.0,climbing,3
27.84,111.21,8,0.276,1.0,climbing,3
25.84,93.92,8,0.276,1.0,climbing,3
22.38,11.38,8,0.276,1.0,climbing,3
21.36,102.78,8,0.276,1.0,climbing,3
20.56,43.99,8,0.276,1.0,climbing,3
18.77,55.99,8,0.276,1.0,climbing,3
16.03,23.49,8,0.276,1.0,climbing,3
15.3,31.7,8,0.276,1.0,climbing,3
13.19,93.79,8,0.276,1.0,climbing,3
202.31,19.08,9,0.31,1.0,climbing,3
154.81,76.94,9,0.31,1.0,climbing,3
150.27,121.41,9,0.31,1.0,climbing,3
124.03,91.97,9,0.31,1.0,climbing,3
123.83,118.59,9,0.31,1.0,climbing,3
90.02,67.82,9,0.31,1.0,climbing,3
82.99,78.16,9,0.31,1.0,climbing,3
80.69,105.08,9,0.31,1.0,climbing,3
65.89,98.99,9,0.31,1.0,climbing,3
58.61,55.12,9,0.31,1.0,climbing,3
45.97,55.98,9,0.31,1.0,climbing,3
25.06,13.0,9,0.31,1.0,climbing,3
23.13,112.98,9,0.31,1.0,climbing,3
22.23,101.35,9,0.31,1.0,climbing,3
20.13,42.94,9,0.31,1.0,climbing,3
18.99,57.21,9,0.31,1.0,climbing,3
18.57,25.36,9,0.31,1.0,climbing,3
12.87,98.9,9,0.31,1.0,climbing,3
385.89,15.62,10,0.345,1.0,climbing,3
213.63,21.08,10,0.345,1.0,climbing,3
159.84,76.14,10,0.345,1.0,climbing,3
153.94,121.53,10,0.345,1.0,climbing,3
129.73,88.98,10,0.345,1.0,climbing,3
127.79,119.15,10,0.345,1.0,climbing,3
99.86,68.22,10,0.345,1.0,climbing,3
88.8,76.2,10,0.345,1.0,climbing,3
81.93,107.97,10,0.345,1.0,climbing,3
68.85,97.48,10,0.345,1.0,climbing,3
61.67,65.85,10,0.345,1.0,climbing,3
47.89,65.97,10,0.345,1.0,climbing,3
32.86,15.49,10,0.345,1.0,climbing,3
22.04,101.31,10,0.345,1.0,climbing,3
21.93,112.07,10,0.345,1.0,climbing,3
19.68,44.75,10,0.345,1.0,climbing,3
18.87,59.11,10,0.345,1.0,climbing,3
15.79,36.47,10,0.345,1.0,climbing,3
12.9,99.91,10,0.345,1.0,climbing,3
219.73,20.98,11,0.379,1.0,climbing,3
161.05,76.17,11,0.379,1.0,climbing,3
155.77,120.77,11,0.379,1.0,climbing,3
133.9,86.0,11,0.379,1.0,climbing,3
131.53,118.23,11,0.379,1.0,climbing,3
103.13,70.74,11,0.379,1.0,climbing,3
85.01,79.16,11,0.379,1.0,climbing,3
80.83,111.01,11,0.379,1.0,climbing,3
70.71,96.05,11,0.379,1.0,climbing,3
64.11,68.05,11,0.379,1.0,climbing,3
45.06,67.93,11,0.379,1.0,climbing,3
33.19,14.41,11,0.379,1.0,climbing,3
31.17,99.95,11,0.379,1.0,climbing,3
22.28,101.73,11,0.379,1.0,climbing,3
21.25,112.08,11,0.379,1.0,climbing,3
18.99,59.26,11,0.379,1.0,climbing,3
13.55,100.89,11,0.379,1.0,climbing,3
219.34,19.82,12,0.414,1.0,climbing,3
168.03,75.0,12,0.414,1.0,climbing,3
157.91,119.28,12,0.414,1.0,climbing,3
138.78,83.93,12,0.414,1.0,climbing,3
136.76,117.44,12,0.414,1.0,climbing,3
109.93,71.11,12,0.414,1.0,climbing,3
85.11,83.09,12,0.414,1.0,climbing,3
80.13,112.24,12,0.414,1.0,climbing,3
72.87,93.93,12,0.414,1.0,climbing,3
66.91,74.19,12,0.414,1.0,climbing,3
42.71,70.97,12,0.414,1.0,climbing,3
39.13,14.8,12,0.414,1.0,climbing,3
36.53,104.14,12,0.414,1.0,climbing,3
22.4,101.88,12,0.414,1.0,climbing,3
21.29,112.14,12,0.414,1.0,climbing,3
19.51,64.03,12,0.414,1.0,climbing,3
13.7,101.11,12,0.414,1.0,climbing,3
229.86,20.97,13,0.448,1.0,climbing,3
177.94,76.0,13,0.448,1.0,climbing,3
158.99,117.9,13,0.448,1.0,climbing,3
143.88,82.31,13,0.448,1.0,climbing,3
138.93,118.06,13,0.448,1.0,climbing,3
116.0,75.22,13,0.448,1.0,climbing,3
87.0,84.2,13,0.448,1.0,climbing,3
77.65,114.12,13,0.448,1.0,climbing,3
74.52,93.28,13,0.448,1.0,climbing,3
69.87,80.09,13,0.448,1.0,climbing,3
49.78,16.97,13,0.448,1.0,climbing,3
39.78,105.22,13,0.448,1.0,climbing,3
37.94,76.88,13,0.448,1.0,climbing,3
22.27,101.88,13,0.448,1.0,climbing,3
22.05,112.41,13,0.448,1.0,climbing,3
19.86,33.4,13,0.448,1.0,climbing,3
19.19,64.99,13,0.448,1.0,climbing,3
18.88,44.57,13,0.448,1.0,climbing,3
13.48,101.07,13,0.448,1.0,climbing,3
230.27,20.66,14,0.483,1.0,climbing,3
186.69,76.78,14,0.483,1.0,climbing,3
160.6,115.59,14,0.483,1.0,climbing,3
148.98,83.24,14,0.483,1.0,climbing,3
141.94,118.02,14,0.483,1.0,climbing,3
127.7,81.73,14,0.483,1.0,climbing,3
121.05,76.11,14,0.483,1.0,climbing,3
89.94,85.96,14,0.483,1.0,climbing,3
75.85,92.34,14,0.483,1.0,climbing,3
74.94,115.25,14,0.483,1.0,climbing,3
72.12,79.0,14,0.483,1.0,climbing,3
51.14,16.05,14,0.483,1.0,climbing,3
42.78,107.39,14,0.483,1.0,climbing,3
35.15,79.15,14,0.483,1.0,climbing,3
23.74,46.22,14,0.483,1.0,climbing,3
22.46,112.34,14,0.483,1.0,climbing,3
22.28,101.84,14,0.483,1.0,climbing,3
19.19,65.02,14,0.483,1.0,climbing,3
13.56,101.06,14,0.483,1.0,climbing,3
236.22,21.02,15,0.517,1.0,climbing,3
188.05,77.26,15,0.517,1.0,climbing,3
160.62,113.42,15,0.517,1.0,climbing,3
155.79,82.27,15,0.517,1.0,climbing,3
144.85,118.17,15,0.517,1.0,climbing,3
128.12,83.17,15,0.517,1.0,climbing,3
91.31,87.89,15,0.517,1.0,climbing,3
77.97,82.94,15,0.517,1.0,climbing,3
76.05,92.3,15,0.517,1.0,climbing,3
71.92,115.71,15,0.517,1.0,climbing,3
58.89,19.04,15,0.517,1.0,climbing,3
48.86,110.02,15,0.517,1.0,climbing,3
30.83,85.71,15,0.517,1.0,climbing,3
24.83,112.25,15,0.517,1.0,climbing,3
24.21,47.0,15,0.517,1.0,climbing,3
22.31,101.17,15,0.517,1.0,climbing,3
21.25,28.14,15,0.517,1.0,climbing,3
19.64,65.84,15,0.517,1.0,climbing,3
13.62,100.99,15,0.517,1.0,climbing,3
241.12,21.11,16,0.552,1.0,climbing,3
194.21,79.83,16,0.552,1.0,climbing,3
160.69,82.19,16,0.552,1.0,climbing,3
159.54,111.34,16,0.552,1.0,climbing,3
146.78,117.98,16,0.552,1.0,climbing,3
136.09,85.81,16,0.552,1.0,climbing,3
93.12,91.9,16,0.552,1.0,climbing,3
78.18,81.84,16,0.552,1.0,climbing,3
76.04,91.99,16,0.552,1.0,climbing,3
68.88,115.83,16,0.552,1.0,climbing,3
62.9,21.13,16,0.552,1.0,climbing,3
56.8,111.83,16,0.552,1.0,climbing,3
29.94,50.15,16,0.552,1.0,climbing,3
27.78,111.34,16,0.552,1.0,climbing,3
25.85,85.84,16,0.552,1.0,climbing,3
22.28,101.99,16,0.552,1.0,climbing,3
21.19,26.83,16,0.552,1.0,climbing,3
19.2,65.04,16,0.552,1.0,climbing,3
13.92,84.88,16,0.552,1.0,climbing,3
13.51,101.2,16,0.552,1.0,climbing,3
246.06,20.85,17,0.586,1.0,climbing,3
199.0,82.95,17,0.586,1.0,climbing,3
164.95,81.66,17,0.586,1.0,climbing,3
159.21,110.3,17,0.586,1.0,climbing,3
148.95,118.08,17,0.586,1.0,climbing,3
140.96,90.09,17,0.586,1.0,climbing,3
94.94,94.24,17,0.586,1.0,climbing,3
80.31,80.01,17,0.586,1.0,climbing,3
79.52,92.22,17,0.586,1.0,climbing,3
66.94,22.36,17,0.586,1.0,climbing,3
63.83,113.22,17,0.586,1.0,climbing,3
54.18,97.69,17,0.586,1.0,climbing,3
37.0,54.89,17,0.586,1.0,climbing,3
30.68,109.94,17,0.586,1.0,climbing,3
24.24,86.65,17,0.586,1.0,climbing,3
20.73,23.24,17,0.586,1.0,climbing,3
19.05,65.05,17,0.586,1.0,climbing,3
15.62,16.99,17,0.586,1.0,climbing,3
13.84,84.07,17,0.586,1.0,climbing,3
251.02,20.16,18,0.621,1.0,climbing,3
203.17,87.97,18,0.621,1.0,climbing,3
170.86,81.76,18,0.621,1.0,climbing,3
159.09,108.17,18,0.621,1.0,climbing,3
150.02,119.31,18,0.621,1.0,climbing,3
147.15,92.07,18,0.621,1.0,climbing,3
97.17,95.9,18,0.621,1.0,climbing,3
88.78,81.15,18,0.621,1.0,climbing,3
80.81,92.4,18,0.621,1.0,climbing,3
70.2,22.87,18,0.621,1.0,climbing,3
69.91,113.35,18,0.621,1.0,climbing,3
58.11,114.88,18,0.621,1.0,climbing,3
46.13,87.11,18,0.621,1.0,climbing,3
41.95,58.21,18,0.621,1.0,climbing,3
34.53,108.15,18,0.621,1.0,climbing,3
28.12,88.12,18,0.621,1.0,climbing,3
20.91,21.95,18,0.621,1.0,climbing,3
17.22,12.26,18,0.621,1.0,climbing,3
12.07,86.74,18,0.621,1.0,climbing,3
256.25,20.6,19,0.655,1.0,climbing,3
205.32,93.07,19,0.655,1.0,climbing,3
171.11,83.32,19,0.655,1.0,climbing,3
160.76,107.92,19,0.655,1.0,climbing,3
156.94,120.06,19,0.655,1.0,climbing,3
152.3,97.95,19,0.655,1.0,climbing,3
98.74,98.32,19,0.655,1.0,climbing,3
94.78,82.16,19,0.655,1.0,climbing,3
83.56,92.29,19,0.655,1.0,climbing,3
76.84,114.08,19,0.655,1.0,climbing,3
72.9,23.45,19,0.655,1.0,climbing,3
56.82,114.26,19,0.655,1.0,climbing,3
47.03,62.08,19,0.655,1.0,climbing,3
38.36,106.41,19,0.655,1.0,climbing,3
30.99,87.1,19,0.655,1.0,climbing,3
24.25,76.27,19,0.655,1.0,climbing,3
23.35,95.96,19,0.655,1.0,climbing,3
20.61,17.99,19,0.655,1.0,climbing,3
260.43,20.92,20,0.69,1.0,climbing,3
208.78,103.85,20,0.69,1.0,climbing,3
177.87,86.13,20,0.69,1.0,climbing,3
156.87,99.89,20,0.69,1.0,climbing,3
155.17,119.94,20,0.69,1.0,climbing,3
100.89,100.18,20,0.69,1.0,climbing,3
96.09,82.19,20,0.69,1.0,climbing,3
85.84,92.03,20,0.69,1.0,climbing,3
83.66,115.03,20,0.69,1.0,climbing,3
78.03,23.51,20,0.69,1.0,climbing,3
52.92,114.12,20,0.69,1.0,climbing,3
50.2,64.73,20,0.69,1.0,climbing,3
42.58,104.49,20,0.69,1.0,climbing,3
35.02,88.88,20,0.69,1.0,climbing,3
29.86,97.07,20,0.69,1.0,climbing,3
25.34,65.37,20,0.69,1.0,climbing,3
20.35,12.87,20,0.69,1.0,climbing,3
266.12,21.27,21,0.724,1.0,climbing,3
210.12,106.1,21,0.724,1.0,climbing,3
181.94,90.02,21,0.724,1.0,climbing,3
166.76,99.09,21,0.724,1.0,climbing,3
161.82,121.0,21,0.724,1.0,climbing,3
103.95,83.81,21,0.724,1.0,climbing,3
101.93,104.03,21,0.724,1.0,climbing,3
89.83,115.34,21,0.724,1.0,climbing,3
89.61,92.04,21,0.724,1.0,climbing,3
83.22,22.86,21,0.724,1.0,climbing,3
51.36,65.97,21,0.724,1.0,climbing,3
50.91,114.25,21,0.724,1.0,climbing,3
46.79,102.18,21,0.724,1.0,climbing,3
42.06,72.04,21,0.724,1.0,climbing,3
41.11,91.09,21,0.724,1.0,climbing,3
34.81,98.0,21,0.724,1.0,climbing,3
20.75,12.03,21,0.724,1.0,climbing,3
272.79,22.08,22,0.759,1.0,climbing,3
210.92,111.07,22,0.759,1.0,climbing,3
185.98,94.01,22,0.759,1.0,climbing,3
168.8,94.99,22,0.759,1.0,climbing,3
161.95,121.35,22,0.759,1.0,climbing,3
160.15,108.99,22,0.759,1.0,climbing,3
111.85,84.08,22,0.759,1.0,climbing,3
105.99,105.77,22,0.759,1.0,climbing,3
95.0,115.32,22,0.759,1.0,climbing,3
92.54,90.23,22,0.759,1.0,climbing,3
88.36,20.06,22,0.759,1.0,climbing,3
63.21,84.79,22,0.759,1.0,climbing,3
51.12,114.47,22,0.759,1.0,climbing,3
49.95,101.01,22,0.759,1.0,climbing,3
46.98,92.36,22,0.759,1.0,climbing,3
38.93,99.92,22,0.759,1.0,climbing,3
36.36,64.62,22,0.759,1.0,climbing,3
21.48,11.48,22,0.759,1.0,climbing,3
273.2,21.5,23,0.793,1.0,climbing,3
210.89,114.07,23,0.793,1.0,climbing,3
189.16,96.98,23,0.793,1.0,climbing,3
170.81,92.85,23,0.793,1.0,climbing,3
160.88,112.82,23,0.793,1.0,climbing,3
116.94,83.93,23,0.793,1.0,climbing,3
106.84,104.96,23,0.793,1.0,climbing,3
100.89,115.63,23,0.793,1.0,climbing,3
94.91,89.75,23,0.793,1.0,climbing,3
92.33,18.25,23,0.793,1.0,climbing,3
60.64,112.32,23,0.793,1.0,climbing,3
54.98,100.9,23,0.793,1.0,climbing,3
51.86,91.28,23,0.793,1.0,climbing,3
51.45,113.83,23,0.793,1.0,climbing,3
44.08,100.91,23,0.793,1.0,climbing,3
38.95,48.07,23,0.793,1.0,climbing,3
22.59,11.28,23,0.793,1.0,climbing,3
276.15,22.0,24,0.828,1.0,climbing,3
210.1,116.46,24,0.828,1.0,climbing,3
195.02,100.9,24,0.828,1.0,climbing,3
176.03,88.23,24,0.828,1.0,climbing,3
161.74,114.25,24,0.828,1.0,climbing,3
121.0,84.18,24,0.828,1.0,climbing,3
107.67,106.19,24,0.828,1.0,climbing,3
106.78,115.71,24,0.828,1.0,climbing,3
96.45,15.88,24,0.828,1.0,climbing,3
95.98,89.94,24,0.828,1.0,climbing,3
60.88,100.31,24,0.828,1.0,climbing,3
60.39,111.13,24,0.828,1.0,climbing,3
55.99,90.94,24,0.828,1.0,climbing,3
51.03,114.15,24,0.828,1.0,climbing,3
48.93,103.24,24,0.828,1.0,climbing,3
38.71,44.44,24,0.828,1.0,climbing,3
23.72,11.81,24,0.828,1.0,climbing,3
277.92,23.2,25,0.862,1.0,climbing,3
210.73,119.17,25,0.862,1.0,climbing,3
198.17,104.8,25,0.862,1.0,climbing,3
176.97,87.92,25,0.862,1.0,climbing,3
161.28,116.28,25,0.862,1.0,climbing,3
126.01,83.91,25,0.862,1.0,climbing,3
110.99,115.34,25,0.862,1.0,climbing,3
107.73,106.32,25,0.862,1.0,climbing,3
101.32,14.17,25,0.862,1.0,climbing,3
99.87,88.06,25,0.862,1.0,climbing,3
67.84,91.75,25,0.862,1.0,climbing,3
66.94,100.38,25,0.862,1.0,climbing,3
59.01,110.32,25,0.862,1.0,climbing,3
50.37,114.21,25,0.862,1.0,climbing,3
50.05,105.03,25,0.862,1.0,climbing,3
40.89,45.69,25,0.862,1.0,climbing,3
24.83,11.05,25,0.862,1.0,climbing,3
280.16,25.28,26,0.897,1.0,climbing,3
211.63,121.34,26,0.897,1.0,climbing,3
203.01,107.88,26,0.897,1.0,climbing,3
182.87,83.16,26,0.897,1.0,climbing,3
168.59,120.84,26,0.897,1.0,climbing,3
160.16,116.17,26,0.897,1.0,climbing,3
131.9,83.7,26,0.897,1.0,climbing,3
117.78,114.23,26,0.897,1.0,climbing,3
104.19,13.42,26,0.897,1.0,climbing,3
104.06,107.08,26,0.897,1.0,climbing,3
101.91,87.29,26,0.897,1.0,climbing,3
74.81,92.82,26,0.897,1.0,climbing,3
69.96,100.17,26,0.897,1.0,climbing,3
57.87,108.39,26,0.897,1.0,climbing,3
49.68,108.01,26,0.897,1.0,climbing,3
42.86,44.77,26,0.897,1.0,climbing,3
27.79,11.16,26,0.897,1.0,climbing,3
18.29,16.91,26,0.897,1.0,climbing,3
279.86,27.86,27,0.931,1.0,climbing,3
216.91,122.9,27,0.931,1.0,climbing,3
205.81,111.27,27,0.931,1.0,climbing,3
184.79,80.84,27,0.931,1.0,climbing,3
170.5,120.55,27,0.931,1.0,climbing,3
159.75,116.28,27,0.931,1.0,climbing,3
139.91,83.41,27,0.931,1.0,climbing,3
121.98,112.95,27,0.931,1.0,climbing,3
108.13,14.01,27,0.931,1.0,climbing,3
107.82,108.2,27,0.931,1.0,climbing,3
106.89,86.83,27,0.931,1.0,climbing,3
78.04,93.78,27,0.931,1.0,climbing,3
60.83,107.4,27,0.931,1.0,climbing,3
48.83,106.18,27,0.931,1.0,climbing,3
46.9,44.05,27,0.931,1.0,climbing,3
31.75,11.07,27,0.931,1.0,climbing,3
19.95,13.38,27,0.931,1.0,climbing,3
280.7,29.94,28,0.966,1.0,climbing,3
221.83,122.2,28,0.966,1.0,climbing,3
210.89,113.94,28,0.966,1.0,climbing,3
186.69,78.88,28,0.966,1.0,climbing,3
172.96,120.44,28,0.966,1.0,climbing,3
160.0,116.15,28,0.966,1.0,climbing,3
143.05,82.95,28,0.966,1.0,climbing,3
126.81,109.88,28,0.966,1.0,climbing,3
111.2,13.18,28,0.966,1.0,climbing,3
108.87,86.08,28,0.966,1.0,climbing,3
106.18,107.71,28,0.966,1.0,climbing,3
84.04,95.2,28,0.966,1.0,climbing,3
65.72,107.23,28,0.966,1.0,climbing,3
53.97,113.35,28,0.966,1.0,climbing,3
50.86,103.97,28,0.966,1.0,climbing,3
47.15,42.18,28,0.966,1.0,climbing,3
35.89,11.18,28,0.966,1.0,climbing,3
18.94,13.19,28,0.966,1.0,climbing,3
282.76,31.0,29,1.0,1.0,climbing,3
226.71,121.59,29,1.0,1.0,climbing,3
212.96,115.98,29,1.0,1.0,climbing,3
184.94,79.9,29,1.0,1.0,climbing,3
177.71,120.1,29,1.0,1.0,climbing,3
163.89,115.92,29,1.0,1.0,climbing,3
150.03,81.76,29,1.0,1.0,climbing,3
131.72,107.72,29,1.0,1.0,climbing,3
115.49,13.22,29,1.0,1.0,climbing,3
107.03,108.01,29,1.0,1.0,climbing,3
107.01,85.19,29,1.0,1.0,climbing,3
89.0,97.1,29,1.0,1.0,climbing,3
71.75,109.24,29,1.0,1.0,climbing,3
55.73,40.06,29,1.0,1.0,climbing,3
55.72,113.32,29,1.0,1.0,climbing,3
47.98,103.1,29,1.0,1.0,climbing,3
38.88,11.07,29,1.0,1.0,climbing,3
16.99,14.13,29,1.0,1.0,climbing,3
284.17,29.9,30,1.034,1.0,climbing,3
231.68,120.86,30,1.034,1.0,climbing,3
215.88,117.23,30,1.034,1.0,climbing,3
187.92,76.08,30,1.034,1.0,climbing,3
182.54,119.51,30,1.034,1.0,climbing,3
167.88,114.1,30,1.034,1.0,climbing,3
159.85,81.43,30,1.034,1.0,climbing,3
136.49,103.84,30,1.034,1.0,climbing,3
121.09,13.3,30,1.034,1.0,climbing,3
112.92,83.78,30,1.034,1.0,climbing,3
111.73,110.1,30,1.034,1.0,climbing,3
96.11,99.79,30,1.034,1.0,climbing,3
86.95,104.38,30,1.034,1.0,climbing,3
78.85,110.12,30,1.034,1.0,climbing,3
57.0,38.91,30,1.034,1.0,climbing,3
56.83,113.03,30,1.034,1.0,climbing,3
49.91,101.84,30,1.034,1.0,climbing,3
42.91,11.18,30,1.034,1.0,climbing,3
17.85,16.97,30,1.034,1.0,climbing,3
292.67,31.01,31,1.069,1.0,climbing,3
235.88,120.5,31,1.069,1.0,climbing,3
217.81,118.0,31,1.069,1.0,climbing,3
187.81,74.91,31,1.069,1.0,climbing,3
183.1,120.15,31,1.069,1.0,climbing,3
170.94,111.96,31,1.069,1.0,climbing,3
164.85,81.0,31,1.069,1.0,climbing,3
140.83,101.03,31,1.069,1.0,climbing,3
128.05,14.84,31,1.069,1.0,climbing,3
115.9,84.06,31,1.069,1.0,climbing,3
113.79,112.23,31,1.069,1.0,climbing,3
102.91,101.91,31,1.069,1.0,climbing,3
91.62,106.09,31,1.069,1.0,climbing,3
79.06,110.42,31,1.069,1.0,climbing,3
60.16,38.02,31,1.069,1.0,climbing,3
57.68,112.4,31,1.069,1.0,climbing,3
54.94,97.97,31,1.069,1.0,climbing,3
48.82,11.88,31,1.069,1.0,climbing,3
17.66,18.79,31,1.069,1.0,climbing,3
292.0,29.8,32,1.103,1.0,climbing,3
241.94,119.2,32,1.103,1.0,climbing,3
